V1,V2,V3
*_SCFLD174_167021,<lmxll>,--,--,--,--,ll,lm,lm,--,--,ll,--,lm,--,lm,lm,--,lm,--,--,lm,--,lm,--,--,--,--,ll,ll,--,lm,--,--,lm,ll,lm,--,--,--,--,--,ll,ll,--,ll,lm,ll,lm,--,--,ll,--,ll,--,--,ll,--,--,--,--,lm,--,lm,ll,lm,--,lm,lm,--,--,--,--,ll,--,--,--,ll,ll,--,lm,ll,lm,--,lm,lm,ll,lm,ll,lm,ll,--
*_SCFLD174_167164,<lmxll>,--,--,lm,--,--,--,lm,--,--,ll,--,--,--,lm,--,lm,lm,lm,lm,--,lm,lm,ll,--,--,lm,ll,--,lm,--,lm,--,--,ll,--,ll,--,--,--,--,ll,ll,--,ll,--,lm,--,ll,lm,ll,ll,ll,lm,lm,--,lm,ll,ll,ll,--,ll,lm,--,lm,--,--,lm,lm,ll,ll,lm,ll,ll,--,--,ll,ll,--,lm,--,lm,--,lm,--,ll,lm,ll,lm,--,lm
*_SCFLD174_307900,<lmxll>,--,--,lm,--,--,--,lm,--,--,--,lm,lm,--,lm,--,--,--,lm,--,lm,lm,lm,ll,--,ll,--,ll,ll,--,--,--,--,lm,--,lm,ll,--,--,--,lm,ll,ll,ll,ll,--,--,lm,--,lm,ll,ll,--,lm,--,--,lm,--,--,ll,--,ll,lm,ll,lm,--,--,lm,--,ll,--,--,ll,--,--,--,--,--,--,--,ll,lm,--,lm,--,ll,--,--,--,--,lm
*_SCFLD174_398781,<lmxll>,--,ll,lm,--,ll,--,lm,--,--,ll,--,lm,--,lm,--,lm,--,lm,lm,lm,lm,lm,--,--,ll,lm,--,ll,lm,lm,lm,--,lm,ll,lm,ll,lm,lm,--,--,--,ll,ll,--,--,lm,lm,ll,--,ll,--,--,--,--,ll,--,ll,ll,ll,--,--,ll,--,lm,ll,lm,lm,lm,ll,ll,lm,ll,--,--,ll,ll,ll,--,lm,ll,lm,--,lm,lm,--,--,ll,lm,ll,lm
*_SCFLD174_398790,<lmxll>,--,ll,lm,--,ll,--,lm,--,--,ll,--,lm,--,lm,--,lm,--,lm,lm,lm,lm,lm,--,--,ll,lm,--,ll,lm,lm,lm,--,lm,ll,lm,ll,lm,lm,--,--,--,ll,ll,--,--,lm,lm,ll,--,ll,--,--,--,--,ll,--,ll,ll,ll,--,--,ll,--,lm,ll,lm,lm,lm,ll,ll,lm,ll,--,--,ll,ll,ll,--,lm,ll,lm,--,lm,lm,--,--,ll,lm,ll,lm
*_SCFLD174_398827,<lmxll>,--,ll,lm,--,ll,--,--,--,--,ll,--,lm,--,lm,--,lm,--,lm,lm,lm,lm,lm,--,--,ll,--,--,ll,lm,--,--,--,--,ll,lm,ll,lm,lm,--,--,--,ll,ll,--,--,lm,lm,ll,--,ll,--,--,--,--,--,--,--,ll,ll,--,--,--,--,lm,--,lm,lm,lm,ll,ll,lm,ll,--,--,--,--,ll,--,lm,--,lm,--,lm,lm,--,--,ll,lm,ll,--
*_SCFLD174_433288,<lmxll>,ll,--,--,--,ll,--,lm,lm,--,--,lm,lm,--,lm,--,--,--,--,--,--,--,--,ll,--,ll,lm,ll,ll,lm,--,lm,--,--,--,lm,ll,lm,lm,--,--,ll,--,ll,ll,lm,lm,--,--,lm,ll,ll,ll,lm,lm,ll,--,--,ll,ll,lm,ll,lm,ll,--,ll,--,lm,lm,ll,--,lm,--,--,--,--,ll,ll,ll,--,ll,--,--,lm,lm,ll,lm,ll,--,ll,--
*_SCFLD174_433337,<lmxll>,ll,--,--,--,ll,--,lm,lm,--,--,lm,lm,--,lm,--,--,--,--,--,--,--,--,ll,--,--,lm,--,ll,lm,--,lm,--,--,--,lm,ll,lm,lm,--,--,ll,--,ll,ll,lm,lm,--,--,lm,ll,ll,ll,lm,--,--,--,--,--,ll,lm,ll,lm,ll,--,--,--,lm,lm,ll,--,lm,--,--,--,--,--,ll,ll,--,ll,--,--,--,lm,ll,lm,ll,--,ll,--
*_SCFLD174_522184,<lmxll>,--,--,lm,--,ll,lm,lm,lm,--,ll,--,lm,--,lm,--,lm,lm,lm,lm,lm,lm,--,ll,--,ll,lm,ll,ll,lm,--,lm,lm,lm,--,lm,ll,lm,--,--,--,ll,ll,ll,ll,lm,lm,--,--,lm,ll,ll,ll,lm,lm,ll,--,--,--,ll,lm,--,lm,ll,--,ll,lm,--,--,ll,--,--,ll,ll,--,--,ll,ll,ll,lm,ll,lm,--,--,--,ll,lm,ll,lm,ll,lm
*_SCFLD174_522218,<nnxnp>,--,--,np,--,--,--,np,--,--,nn,--,--,--,np,--,np,np,np,nn,--,np,--,nn,--,nn,nn,np,nn,nn,--,nn,np,nn,--,np,np,np,--,--,--,--,nn,np,np,np,nn,--,--,nn,--,nn,np,nn,np,np,--,--,--,nn,--,--,nn,nn,--,nn,np,--,--,np,--,--,nn,nn,--,--,np,np,nn,nn,nn,np,--,--,--,--,np,nn,--,nn,np
*_SCFLD174_522223,<lmxll>,--,--,lm,--,--,--,lm,--,--,ll,--,--,--,lm,--,lm,lm,lm,lm,--,lm,--,ll,--,ll,lm,ll,ll,lm,--,lm,lm,lm,--,lm,ll,lm,--,--,--,--,ll,ll,ll,lm,lm,--,--,lm,ll,ll,ll,lm,lm,ll,--,--,--,ll,--,--,lm,ll,--,ll,lm,--,--,ll,--,--,ll,ll,--,--,ll,ll,ll,lm,ll,lm,--,--,--,--,--,ll,--,ll,--
*_SCFLD174_522269,<lmxll>,ll,--,--,--,ll,--,--,--,--,ll,lm,lm,--,lm,--,--,lm,lm,lm,--,lm,--,ll,--,ll,lm,--,ll,lm,lm,--,--,--,ll,--,ll,--,--,--,--,ll,ll,--,ll,--,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,--,--,--,ll,--,ll,lm,ll,--,--,lm,--,--,--,--,lm,ll,--,--,--,ll,ll,--,lm,ll,lm,--,--,--,--,--,ll,--,--,lm
*_SCFLD174_522285,<lmxll>,ll,--,lm,--,ll,lm,lm,--,--,ll,lm,lm,--,lm,--,--,lm,lm,lm,--,lm,--,ll,--,ll,lm,--,ll,lm,lm,--,--,--,ll,lm,ll,--,--,--,--,ll,ll,--,ll,--,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,--,--,ll,ll,lm,ll,lm,ll,--,--,lm,--,--,--,--,lm,ll,--,ll,--,ll,ll,--,lm,ll,lm,--,--,--,--,--,ll,--,--,lm
*_SCFLD174_522296,<lmxll>,ll,--,lm,--,ll,lm,lm,--,--,ll,lm,lm,--,lm,--,--,lm,lm,lm,--,lm,--,ll,--,ll,lm,--,ll,lm,lm,--,--,--,ll,lm,ll,lm,lm,--,--,ll,ll,--,ll,--,lm,lm,ll,lm,ll,ll,--,lm,lm,--,lm,--,ll,ll,lm,ll,lm,ll,--,--,lm,--,lm,--,--,lm,--,--,ll,--,ll,ll,--,lm,ll,lm,--,--,--,--,--,ll,--,--,lm
*_SCFLD174_553471,<lmxll>,--,ll,--,--,ll,--,--,--,ll,--,lm,lm,--,lm,--,lm,lm,lm,lm,--,--,--,ll,--,ll,lm,ll,ll,--,--,--,--,--,ll,lm,ll,lm,--,--,--,ll,ll,--,ll,lm,lm,lm,--,lm,ll,ll,ll,--,lm,ll,--,--,--,ll,lm,--,lm,ll,--,ll,--,--,lm,ll,--,lm,ll,ll,--,--,ll,ll,--,lm,ll,lm,--,--,lm,ll,--,ll,--,--,lm
*_SCFLD174_553512,<lmxll>,--,--,--,--,ll,--,--,--,ll,--,--,lm,--,lm,--,--,lm,lm,lm,--,--,--,ll,--,ll,lm,ll,--,--,--,--,--,--,ll,lm,ll,lm,--,--,--,ll,--,--,ll,lm,lm,lm,--,lm,ll,ll,--,--,lm,ll,--,--,--,--,lm,--,lm,--,--,ll,--,--,lm,ll,--,lm,--,ll,--,--,--,ll,--,lm,ll,lm,--,lm,lm,ll,--,ll,--,--,--
*_SCFLD174_553628,<lmxll>,--,--,--,--,ll,--,lm,lm,--,ll,lm,lm,--,lm,lm,--,lm,lm,lm,--,lm,lm,--,--,--,--,--,--,lm,lm,--,--,lm,--,lm,ll,--,--,--,lm,ll,--,ll,ll,--,lm,lm,--,--,ll,ll,ll,lm,lm,--,--,--,ll,ll,--,ll,lm,ll,lm,ll,lm,--,lm,ll,--,lm,ll,ll,--,--,--,ll,ll,lm,--,lm,--,lm,--,ll,--,ll,lm,ll,--
*_SCFLD174_569605,<lmxll>,ll,--,--,--,ll,--,lm,--,--,ll,--,--,--,lm,--,--,lm,--,lm,--,lm,lm,ll,--,ll,--,ll,ll,--,lm,--,--,--,ll,--,--,--,lm,--,--,--,ll,ll,ll,lm,lm,lm,--,lm,ll,ll,ll,lm,--,--,--,--,--,ll,--,--,--,ll,lm,ll,lm,--,lm,--,--,lm,ll,--,--,--,--,ll,--,lm,--,--,--,lm,lm,ll,lm,ll,lm,ll,--
*_SCFLD174_569640,<lmxll>,ll,--,--,--,ll,--,lm,--,--,ll,--,--,--,lm,--,--,lm,--,lm,--,lm,lm,ll,--,ll,--,ll,ll,lm,lm,--,--,--,ll,--,--,--,lm,--,--,--,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,--,--,--,ll,lm,--,lm,ll,lm,ll,lm,--,lm,--,--,lm,ll,ll,--,--,--,ll,--,lm,--,--,--,lm,lm,ll,lm,ll,lm,ll,--
*_SCFLD174_628726,<lmxll>,--,--,--,--,ll,--,lm,--,--,ll,--,lm,--,--,--,lm,--,lm,lm,lm,lm,--,ll,--,--,lm,ll,--,lm,lm,--,--,--,--,--,ll,--,lm,--,--,ll,ll,ll,--,lm,lm,--,--,lm,ll,--,ll,lm,--,ll,lm,--,ll,--,--,--,lm,ll,lm,ll,lm,lm,--,--,--,--,ll,ll,--,--,--,ll,--,--,--,--,--,lm,lm,ll,--,--,--,ll,--
*_SCFLD174_628796,<lmxll>,--,ll,--,--,--,--,--,--,--,--,--,--,--,lm,--,lm,--,--,lm,--,lm,lm,ll,--,ll,lm,ll,ll,lm,lm,--,--,--,ll,lm,ll,lm,lm,--,--,--,--,ll,--,lm,lm,lm,ll,lm,ll,ll,ll,--,lm,--,lm,--,--,ll,--,--,--,--,--,ll,lm,lm,--,ll,--,--,ll,--,ll,--,ll,ll,--,lm,--,lm,--,lm,--,ll,lm,ll,--,ll,--
*_SCFLD174_628805,<lmxll>,ll,ll,--,--,ll,--,--,--,--,--,--,--,--,lm,--,lm,--,--,lm,lm,lm,lm,ll,--,ll,lm,ll,ll,lm,lm,--,--,--,ll,lm,ll,lm,lm,--,--,--,--,ll,--,lm,lm,lm,ll,lm,ll,ll,ll,--,lm,ll,lm,--,--,ll,--,--,--,--,--,ll,lm,lm,--,ll,--,lm,ll,--,ll,--,ll,ll,--,lm,--,lm,--,lm,--,ll,lm,ll,--,ll,--
*_SCFLD174_628818,<lmxll>,ll,ll,--,--,ll,--,--,--,--,--,--,--,--,lm,--,lm,--,--,--,lm,lm,lm,ll,--,ll,lm,ll,ll,lm,lm,--,--,--,ll,lm,ll,lm,lm,--,--,--,--,ll,--,lm,lm,lm,ll,lm,ll,ll,ll,--,--,ll,lm,--,--,ll,--,--,--,--,--,ll,lm,lm,--,ll,--,lm,ll,--,ll,--,ll,ll,--,lm,--,lm,--,lm,--,ll,lm,ll,--,ll,--
*_SCFLD174_762737,<lmxll>,--,--,lm,--,ll,--,lm,--,ll,ll,--,lm,--,lm,--,--,lm,--,--,lm,lm,lm,ll,--,--,lm,ll,ll,lm,lm,--,--,--,ll,lm,ll,lm,lm,--,--,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,--,ll,ll,--,lm,ll,--,--,lm,ll,lm,lm,--,ll,--,--,ll,ll,--,ll,--,ll,ll,lm,ll,lm,--,lm,--,--,--,ll,--,ll,lm
*_SCFLD174_762826,<lmxll>,--,--,--,--,ll,--,lm,--,--,--,--,lm,--,lm,--,lm,--,--,lm,--,--,lm,ll,--,--,lm,ll,--,lm,--,--,--,lm,--,lm,ll,lm,--,--,--,--,ll,ll,ll,lm,lm,lm,ll,--,ll,--,--,lm,lm,--,lm,--,--,ll,--,ll,lm,ll,--,ll,lm,lm,lm,ll,--,--,ll,--,--,--,--,ll,--,lm,ll,lm,--,--,lm,--,--,ll,--,ll,--
*_SCFLD174_762836,<lmxll>,--,--,--,--,ll,--,lm,--,--,--,--,lm,--,lm,--,lm,--,--,lm,--,--,lm,ll,--,--,lm,ll,--,lm,--,--,--,lm,ll,lm,ll,lm,--,--,--,ll,ll,ll,ll,lm,lm,lm,ll,--,ll,--,--,lm,lm,--,lm,--,--,ll,--,ll,lm,ll,--,ll,lm,lm,lm,ll,--,lm,ll,--,--,--,ll,ll,--,lm,ll,lm,--,--,lm,--,--,ll,--,ll,--
*_SCFLD174_762857,<lmxll>,--,--,--,--,ll,--,lm,--,ll,--,--,lm,--,lm,--,lm,--,--,lm,--,--,lm,ll,--,--,lm,ll,--,lm,--,--,--,lm,ll,lm,ll,lm,--,--,--,ll,ll,ll,ll,lm,lm,lm,ll,--,ll,ll,--,lm,lm,--,lm,--,--,ll,lm,ll,lm,ll,--,ll,lm,lm,lm,ll,--,lm,ll,ll,--,--,ll,ll,--,lm,ll,lm,--,--,lm,--,--,ll,--,ll,lm
*_SCFLD174_762873,<lmxll>,--,--,--,--,ll,--,lm,--,ll,--,--,lm,--,lm,lm,lm,--,--,lm,--,--,lm,ll,--,--,lm,ll,--,lm,--,--,--,lm,ll,lm,ll,lm,--,--,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,--,lm,lm,--,lm,--,--,ll,lm,ll,lm,ll,--,ll,lm,lm,lm,ll,--,lm,ll,ll,--,--,ll,ll,ll,lm,ll,lm,--,--,lm,--,--,ll,--,ll,lm
*_SCFLD174_762882,<lmxll>,--,--,--,--,ll,--,lm,--,--,--,--,lm,--,lm,lm,lm,--,lm,lm,--,lm,lm,ll,--,--,lm,ll,--,lm,--,--,--,lm,ll,lm,ll,lm,--,--,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,lm,--,ll,ll,lm,ll,lm,ll,--,ll,lm,lm,lm,ll,--,lm,ll,ll,ll,--,ll,ll,ll,lm,ll,lm,--,--,lm,ll,--,ll,--,ll,lm
*_SCFLD174_762905,<lmxll>,--,--,--,--,ll,--,lm,lm,--,--,--,lm,--,lm,lm,lm,--,lm,lm,--,lm,lm,ll,--,--,lm,ll,--,lm,--,--,--,lm,ll,lm,ll,lm,--,--,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,lm,ll,ll,ll,lm,ll,lm,ll,--,ll,lm,lm,lm,ll,--,lm,ll,ll,ll,--,ll,ll,ll,--,ll,lm,--,lm,lm,ll,--,ll,--,ll,lm
*_SCFLD174_789768,<lmxll>,--,ll,lm,lm,ll,--,lm,--,--,ll,--,--,--,lm,--,lm,lm,lm,--,--,--,lm,ll,--,ll,lm,ll,--,lm,lm,--,--,--,--,lm,ll,--,--,--,--,ll,--,ll,--,lm,lm,lm,ll,--,ll,ll,ll,--,lm,ll,lm,--,ll,ll,lm,ll,lm,--,lm,ll,lm,lm,--,ll,ll,lm,ll,ll,ll,--,ll,ll,--,lm,ll,lm,--,lm,--,--,lm,ll,--,ll,lm
*_SCFLD174_844476,<lmxll>,ll,ll,lm,--,ll,--,lm,lm,--,ll,lm,lm,--,lm,lm,lm,--,lm,lm,--,--,lm,--,--,ll,lm,ll,ll,lm,--,lm,--,--,ll,--,ll,lm,ll,--,--,ll,ll,ll,--,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,lm,ll,ll,ll,lm,--,lm,ll,lm,ll,lm,lm,lm,--,ll,lm,ll,ll,--,--,ll,--,ll,--,--,--,--,lm,lm,ll,--,ll,lm,ll,--
*_SCFLD174_844498,<lmxll>,ll,ll,lm,--,ll,--,lm,lm,--,ll,lm,lm,--,lm,--,lm,--,lm,lm,--,--,lm,ll,--,ll,lm,ll,ll,lm,--,lm,--,--,ll,--,ll,lm,ll,--,--,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,ll,--,ll,--,--,lm,ll,lm,--,--,lm,lm,--,ll,--,ll,ll,--,--,ll,--,ll,--,--,lm,--,lm,lm,--,--,ll,--,ll,--
*_SCFLD174_844515,<lmxll>,ll,ll,lm,--,ll,--,lm,--,--,ll,--,lm,--,lm,--,lm,--,lm,lm,--,--,lm,ll,--,ll,lm,ll,ll,lm,--,lm,--,--,ll,--,ll,lm,ll,--,--,ll,ll,ll,ll,lm,lm,lm,--,lm,ll,ll,ll,lm,lm,ll,lm,--,--,ll,--,--,lm,ll,lm,--,--,lm,lm,--,ll,--,ll,ll,--,--,ll,--,ll,--,--,lm,--,lm,lm,--,--,ll,--,ll,--
*_SCFLD174_844537,<lmxll>,ll,ll,lm,--,ll,--,lm,--,--,--,lm,lm,--,lm,--,lm,--,--,lm,--,--,lm,ll,--,ll,lm,ll,ll,--,--,lm,--,--,ll,--,ll,lm,ll,--,--,ll,ll,ll,--,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,--,--,ll,--,--,--,ll,lm,--,--,--,lm,--,ll,--,ll,ll,--,--,ll,--,ll,--,--,lm,--,lm,lm,--,--,ll,--,ll,--
*_SCFLD174_844544,<lmxll>,ll,ll,lm,--,ll,--,lm,--,--,--,--,lm,--,lm,--,lm,--,--,lm,--,--,lm,ll,--,ll,lm,ll,ll,--,--,lm,--,--,ll,--,ll,lm,ll,--,--,ll,ll,ll,--,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,--,--,ll,--,--,--,ll,lm,--,--,--,lm,--,ll,--,ll,ll,--,--,ll,--,ll,--,--,lm,--,lm,lm,--,--,ll,--,ll,--
*_SCFLD174_979566,<lmxll>,ll,ll,lm,--,--,lm,--,lm,--,ll,lm,lm,lm,ll,lm,--,lm,lm,lm,--,lm,lm,ll,--,ll,lm,ll,--,lm,lm,lm,--,--,--,lm,ll,--,--,--,--,ll,ll,--,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,--,--,ll,--,lm,--,lm,ll,lm,ll,lm,lm,--,ll,ll,lm,ll,--,ll,--,ll,ll,ll,--,--,--,--,lm,--,--,--,ll,lm,ll,--
*_SCFLD174_979586,<lmxll>,ll,ll,lm,--,--,lm,--,lm,--,ll,lm,lm,lm,ll,lm,--,--,lm,lm,--,lm,lm,ll,--,ll,--,ll,--,lm,lm,lm,--,--,--,lm,ll,--,--,--,--,ll,ll,--,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,--,--,--,--,--,lm,--,lm,ll,lm,--,lm,lm,--,ll,ll,lm,ll,--,ll,--,ll,ll,ll,--,--,--,--,lm,--,--,--,ll,lm,ll,--
*_SCFLD174_979614,<lmxll>,ll,--,--,--,--,lm,--,--,--,ll,lm,--,lm,ll,lm,--,--,lm,lm,--,lm,lm,ll,--,ll,--,ll,--,lm,lm,lm,--,--,--,lm,--,--,--,--,--,ll,ll,--,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,--,--,--,--,--,--,lm,--,--,ll,lm,--,lm,--,--,ll,ll,lm,ll,--,ll,--,ll,ll,ll,--,--,--,--,lm,--,--,--,ll,lm,ll,--
*_SCFLD174_979669,<lmxll>,--,--,--,--,ll,--,lm,lm,--,ll,lm,lm,lm,lm,--,lm,lm,--,lm,--,--,--,ll,--,ll,lm,ll,ll,lm,lm,lm,--,lm,ll,--,--,lm,lm,--,--,ll,--,ll,--,lm,lm,lm,--,--,ll,ll,ll,lm,lm,ll,--,ll,--,ll,--,--,lm,--,--,--,--,--,lm,ll,--,--,--,ll,--,--,--,ll,--,--,--,--,--,--,lm,ll,--,--,--,ll,lm
*_SCFLD174_1062157,<lmxll>,--,--,lm,--,--,--,lm,lm,--,ll,lm,lm,--,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,--,ll,lm,ll,ll,lm,lm,lm,--,lm,--,--,ll,lm,lm,--,--,ll,ll,--,ll,lm,lm,--,ll,lm,ll,ll,ll,--,lm,ll,lm,ll,ll,ll,--,ll,--,ll,--,ll,lm,lm,lm,--,--,lm,--,--,ll,--,ll,ll,--,lm,ll,lm,--,lm,--,--,lm,--,--,--,lm
*_SCFLD174_1062162,<lmxll>,--,--,lm,--,--,--,lm,lm,--,ll,lm,lm,--,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,--,ll,lm,ll,ll,lm,lm,lm,--,lm,--,--,ll,lm,lm,--,--,ll,ll,--,ll,lm,lm,--,ll,lm,ll,ll,ll,--,lm,ll,lm,ll,ll,ll,--,ll,--,ll,--,ll,lm,lm,lm,--,--,lm,--,--,ll,--,ll,ll,--,lm,ll,lm,--,lm,--,--,lm,--,--,--,lm
*_SCFLD174_1062167,<lmxll>,--,--,lm,--,--,--,lm,lm,--,ll,lm,lm,--,lm,--,lm,lm,lm,lm,lm,lm,lm,ll,--,ll,lm,ll,ll,lm,lm,lm,--,lm,--,--,ll,lm,lm,--,--,ll,ll,--,ll,lm,lm,--,ll,lm,ll,ll,ll,--,lm,ll,lm,ll,ll,ll,--,ll,lm,ll,--,ll,lm,lm,lm,--,ll,lm,--,--,ll,--,ll,ll,--,lm,ll,lm,--,lm,--,--,lm,--,--,--,lm
*_SCFLD174_1062196,<lmxll>,--,--,lm,--,--,--,--,lm,--,ll,lm,lm,--,lm,--,lm,lm,--,lm,lm,lm,lm,ll,--,--,lm,ll,ll,lm,--,lm,--,lm,--,--,ll,lm,lm,--,--,--,ll,--,--,lm,lm,--,--,lm,ll,ll,ll,--,lm,ll,--,--,ll,ll,--,ll,--,ll,--,ll,lm,--,lm,--,ll,--,ll,--,ll,--,ll,ll,--,lm,ll,--,--,lm,--,--,--,--,--,--,lm
*_SCFLD174_1062213,<lmxll>,--,--,lm,--,--,--,--,lm,--,ll,lm,lm,--,lm,--,lm,--,--,lm,lm,lm,lm,ll,--,--,lm,ll,ll,lm,--,lm,--,lm,--,--,ll,lm,lm,--,--,--,ll,--,ll,lm,lm,--,--,lm,ll,ll,ll,--,lm,ll,--,--,ll,ll,--,ll,--,ll,--,ll,lm,--,lm,--,ll,--,--,--,ll,--,ll,ll,--,lm,ll,--,--,lm,--,--,--,--,--,--,lm
*_SCFLD174_1173444,<lmxll>,ll,--,--,--,ll,--,--,--,--,ll,lm,lm,--,lm,--,lm,--,lm,--,--,lm,--,ll,--,--,lm,ll,--,lm,lm,--,lm,--,--,lm,--,--,lm,ll,--,ll,--,--,ll,lm,lm,lm,ll,lm,ll,ll,--,lm,lm,ll,--,--,ll,ll,lm,--,--,--,--,--,--,lm,lm,ll,--,--,ll,ll,--,--,ll,--,ll,lm,--,--,--,lm,--,ll,--,ll,--,ll,--
*_SCFLD174_1173454,<lmxll>,ll,--,--,--,ll,--,--,--,--,ll,lm,lm,--,lm,--,lm,--,lm,--,--,lm,--,ll,--,--,lm,ll,--,lm,lm,--,lm,--,--,lm,ll,--,--,--,--,ll,--,--,--,--,lm,lm,ll,lm,ll,ll,--,lm,lm,ll,--,--,ll,ll,lm,--,--,--,--,--,--,lm,lm,ll,--,--,ll,ll,--,--,ll,--,ll,lm,--,lm,--,lm,--,ll,--,ll,--,ll,--
*_SCFLD174_1173559,<lmxll>,--,--,--,--,--,--,lm,lm,--,--,--,lm,--,--,--,lm,lm,--,lm,lm,--,--,--,--,--,lm,ll,ll,lm,--,--,--,--,ll,lm,--,--,--,--,--,ll,--,ll,ll,--,lm,--,ll,lm,--,ll,ll,lm,--,ll,--,--,--,ll,--,ll,lm,ll,--,ll,lm,--,lm,ll,--,lm,ll,ll,--,--,--,ll,ll,lm,--,--,--,lm,--,--,--,ll,lm,--,lm
*_SCFLD174_1173595,<lmxll>,ll,--,--,--,--,--,lm,lm,ll,ll,--,lm,--,lm,--,lm,lm,--,lm,lm,--,--,--,--,--,lm,ll,ll,lm,--,lm,--,--,ll,lm,--,--,--,--,--,ll,--,ll,ll,--,lm,--,ll,lm,ll,ll,ll,lm,lm,ll,--,--,--,ll,--,ll,lm,ll,--,ll,lm,--,lm,ll,--,lm,ll,ll,--,ll,--,ll,ll,lm,ll,--,--,lm,lm,--,--,ll,lm,--,lm
*_SCFLD174_1205096,<lmxll>,--,--,lm,--,ll,--,lm,--,ll,ll,--,lm,--,lm,--,lm,lm,lm,lm,--,--,lm,ll,--,ll,lm,ll,ll,lm,lm,lm,--,--,--,--,--,lm,--,--,--,--,ll,ll,--,lm,lm,lm,--,lm,ll,ll,ll,lm,lm,--,--,ll,--,ll,lm,--,lm,ll,lm,ll,lm,--,--,ll,ll,lm,ll,--,--,--,--,ll,--,lm,ll,lm,--,--,--,--,--,ll,lm,ll,--
*_SCFLD174_1205134,<lmxll>,--,ll,lm,--,ll,--,--,lm,--,ll,--,lm,--,lm,lm,lm,--,lm,lm,--,lm,lm,--,--,ll,--,ll,ll,lm,--,lm,--,--,--,--,ll,--,lm,--,--,ll,ll,ll,--,--,lm,--,--,--,ll,--,ll,--,lm,ll,--,--,--,ll,lm,--,--,ll,lm,ll,lm,lm,lm,ll,--,--,ll,--,--,--,ll,ll,--,lm,ll,--,--,--,--,--,--,--,lm,ll,--
*_SCFLD174_1205200,<lmxll>,ll,ll,lm,--,ll,--,lm,lm,--,ll,--,lm,--,lm,lm,lm,lm,lm,lm,--,lm,lm,ll,--,ll,lm,ll,ll,lm,lm,lm,--,--,--,--,ll,lm,lm,--,--,ll,ll,ll,--,lm,lm,--,--,--,ll,--,ll,lm,lm,ll,lm,--,ll,ll,lm,ll,--,ll,lm,ll,lm,lm,lm,ll,--,lm,ll,--,--,ll,ll,ll,--,lm,ll,--,--,--,--,--,--,--,lm,ll,--
*_SCFLD174_1258911,<lmxll>,--,ll,lm,--,ll,--,--,--,--,ll,--,lm,--,lm,--,lm,--,lm,lm,lm,--,lm,--,--,--,lm,ll,--,lm,lm,--,--,--,--,--,ll,lm,lm,--,--,ll,ll,ll,ll,lm,lm,lm,--,lm,ll,ll,ll,lm,lm,ll,--,--,ll,ll,lm,--,lm,ll,lm,--,lm,lm,--,--,ll,--,ll,--,--,--,ll,ll,--,lm,--,--,--,--,--,--,lm,ll,--,ll,lm
*_SCFLD174_1263873,<lmxll>,--,--,lm,--,ll,--,--,lm,--,ll,--,lm,--,lm,--,lm,lm,--,lm,--,lm,lm,ll,--,--,lm,ll,ll,lm,--,lm,--,lm,--,--,ll,lm,lm,--,--,ll,ll,ll,ll,lm,lm,lm,ll,--,ll,ll,ll,lm,lm,ll,lm,--,--,ll,--,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,--,ll,--,ll,--,--,ll,ll,lm,ll,lm,--,lm,lm,--,lm,ll,lm,ll,lm
*_SCFLD174_1263886,<lmxll>,--,--,lm,--,ll,--,--,lm,--,ll,--,lm,--,lm,--,lm,lm,--,lm,--,lm,lm,ll,--,ll,lm,ll,ll,lm,--,lm,--,lm,--,--,ll,lm,--,--,--,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,lm,--,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll,--,ll,ll,lm,ll,lm,--,lm,lm,ll,lm,ll,lm,ll,lm
*_SCFLD174_1308788,<lmxll>,--,ll,--,--,--,--,lm,--,ll,ll,--,--,--,lm,--,--,--,lm,lm,--,ll,lm,--,--,ll,lm,--,--,lm,lm,lm,--,--,--,lm,ll,--,--,--,--,ll,--,--,--,--,lm,lm,--,lm,ll,ll,ll,--,lm,ll,--,--,--,ll,lm,--,--,ll,lm,ll,lm,lm,lm,ll,--,lm,ll,--,--,--,ll,--,--,lm,--,--,--,lm,--,ll,--,--,lm,ll,--
