V1,V2,V3
*_SCFLD9917_653456,<nnxnp>,np,--,--,--,--,--,np,--,--,nn,--,np,--,np,--,--,--,np,nn,--,nn,--,--,--,nn,nn,--,np,--,--,--,--,--,--,nn,nn,nn,--,--,--,np,--,nn,--,nn,np,nn,--,nn,np,nn,np,np,np,np,--,--,--,nn,nn,--,nn,--,np,--,nn,--,--,nn,--,np,nn,np,--,--,nn,nn,--,--,np,nn,--,nn,--,--,--,np,--,nn,--
*_SCFLD9917_789357,<nnxnp>,--,--,np,--,nn,--,np,--,--,--,--,--,np,np,--,np,nn,--,nn,np,nn,np,nn,--,nn,nn,np,--,nn,--,np,--,np,np,nn,nn,--,nn,--,nn,np,--,nn,np,nn,np,--,np,--,np,nn,np,np,np,np,nn,--,nn,nn,nn,nn,--,nn,np,np,nn,--,np,nn,np,np,nn,--,--,np,nn,--,--,np,--,nn,--,--,--,--,nn,--,--,nn,nn
*_SCFLD9917_789381,<nnxnp>,--,--,np,--,nn,--,np,--,--,--,--,--,np,np,--,--,nn,--,nn,np,nn,np,nn,--,nn,nn,np,--,nn,--,np,--,np,np,nn,nn,nn,nn,--,nn,np,--,nn,np,nn,np,--,np,--,np,nn,np,np,--,np,--,--,nn,nn,nn,nn,--,nn,np,np,nn,--,np,nn,np,np,nn,--,--,--,nn,--,--,np,--,nn,--,nn,--,--,nn,np,--,nn,nn
*_SCFLD9917_789392,<nnxnp>,--,--,np,--,--,--,np,--,--,--,--,--,np,np,--,--,nn,--,nn,np,nn,np,nn,--,nn,nn,np,--,nn,--,np,--,np,np,nn,nn,nn,nn,--,nn,np,--,nn,np,nn,np,--,np,--,np,nn,np,np,--,np,--,--,nn,nn,nn,nn,--,nn,np,np,nn,--,np,nn,np,np,nn,--,--,--,nn,--,--,np,--,nn,--,--,--,--,--,np,--,nn,nn
*_SCFLD9917_789395,<nnxnp>,--,--,np,--,--,--,np,--,--,--,--,--,--,np,--,--,nn,--,nn,np,--,np,nn,--,nn,nn,np,--,nn,--,np,--,np,np,nn,nn,nn,nn,--,nn,np,--,nn,np,--,np,--,np,--,np,nn,np,np,--,np,--,--,nn,nn,nn,nn,--,nn,np,np,nn,--,np,nn,np,np,nn,--,--,--,nn,--,--,np,--,nn,--,--,--,--,--,np,--,nn,nn
*_SCFLD9917_796063,<nnxnp>,np,nn,np,--,--,--,np,--,--,nn,--,np,--,--,np,np,nn,np,nn,--,nn,np,nn,--,nn,nn,--,--,nn,np,np,--,--,np,--,nn,nn,nn,--,--,np,nn,--,np,nn,np,nn,--,nn,--,--,np,--,np,np,nn,nn,--,nn,nn,--,nn,nn,--,np,nn,--,--,--,--,--,nn,np,--,--,nn,nn,np,np,--,--,--,--,--,--,--,np,--,nn,nn
*_SCFLD9917_879507,<nnxnp>,np,nn,np,--,--,--,np,--,nn,nn,nn,np,--,np,np,np,nn,np,nn,--,nn,--,nn,--,nn,--,np,np,nn,np,np,np,np,np,nn,--,nn,nn,nn,--,np,nn,nn,--,--,np,nn,np,nn,np,nn,np,nn,np,np,nn,--,nn,nn,--,--,nn,nn,np,--,nn,nn,np,nn,np,np,nn,np,--,--,--,nn,np,--,np,nn,nn,nn,nn,nn,--,np,--,nn,--
*_SCFLD9917_879541,<nnxnp>,--,nn,np,--,--,--,np,--,nn,nn,nn,np,--,np,--,np,nn,np,nn,--,nn,--,nn,--,nn,--,np,--,nn,np,np,--,np,np,nn,--,nn,--,nn,--,np,nn,nn,--,--,np,nn,np,nn,np,nn,np,--,np,np,--,--,nn,nn,--,--,nn,nn,np,--,nn,--,--,nn,np,np,nn,np,--,--,--,nn,np,--,--,--,nn,--,nn,nn,--,np,--,nn,--
*_SCFLD9917_879564,<nnxnp>,--,nn,np,--,--,--,np,--,nn,nn,--,np,--,np,--,np,nn,np,nn,--,nn,--,nn,--,nn,--,np,--,nn,np,np,--,np,np,nn,--,nn,--,--,--,np,nn,nn,--,--,np,nn,np,nn,np,nn,np,--,np,np,--,--,nn,nn,--,--,nn,nn,np,--,--,--,--,nn,np,--,nn,np,--,--,--,nn,np,--,--,--,--,--,nn,nn,--,np,--,nn,--
*_SCFLD9917_879620,<nnxnp>,--,nn,--,--,nn,--,np,--,--,nn,nn,np,--,--,--,--,nn,np,nn,--,--,np,nn,--,nn,--,--,--,nn,--,--,--,np,--,nn,nn,--,nn,--,--,--,nn,--,--,nn,np,nn,--,nn,np,nn,--,np,--,np,--,nn,--,nn,--,--,nn,--,--,--,nn,nn,np,--,--,np,nn,np,--,--,--,nn,--,np,np,--,--,--,--,nn,--,--,--,nn,nn
*_SCFLD9917_879677,<nnxnp>,--,nn,--,--,nn,--,np,np,--,nn,nn,np,--,--,--,--,nn,np,nn,np,--,np,nn,--,nn,--,np,np,nn,--,--,--,np,--,nn,nn,--,nn,nn,nn,--,nn,--,--,nn,np,nn,--,nn,np,nn,--,np,np,np,--,--,--,nn,--,--,nn,nn,np,nn,nn,nn,np,--,--,np,nn,np,--,--,--,nn,np,np,np,nn,--,--,nn,nn,--,np,--,nn,nn
*_SCFLD9917_935709,<nnxnp>,--,nn,np,--,nn,--,--,np,--,nn,--,--,--,np,--,np,nn,--,nn,--,nn,--,nn,--,nn,nn,--,np,nn,np,np,--,np,--,nn,nn,nn,--,--,--,np,--,nn,np,--,np,nn,--,nn,np,--,--,np,--,--,nn,--,--,--,--,--,nn,nn,np,np,nn,--,np,nn,--,np,nn,--,--,--,nn,nn,np,--,--,--,--,--,nn,--,nn,np,--,--,nn
*_SCFLD9917_935809,<nnxnp>,--,nn,np,--,--,np,--,--,--,nn,--,--,--,--,--,np,nn,np,nn,--,nn,--,--,--,--,nn,--,np,nn,np,np,--,--,np,--,--,--,--,--,--,--,nn,nn,np,nn,np,--,np,nn,np,nn,--,--,np,--,nn,nn,--,nn,--,--,--,nn,np,--,nn,nn,--,nn,--,np,nn,--,--,--,--,nn,--,--,--,nn,nn,--,--,--,--,np,--,nn,nn
*_SCFLD9917_935821,<nnxnp>,--,nn,np,--,--,np,--,--,--,nn,--,--,--,--,--,np,nn,np,nn,--,nn,--,--,--,--,nn,--,np,nn,np,np,--,np,np,--,--,--,--,--,--,np,nn,nn,np,nn,np,--,np,nn,np,nn,--,--,np,--,nn,nn,--,nn,nn,--,--,nn,np,--,nn,nn,--,nn,--,np,nn,--,--,--,nn,nn,--,--,--,nn,nn,--,--,--,--,np,--,nn,nn
*_SCFLD9917_935846,<nnxnp>,--,nn,np,--,nn,np,--,--,--,nn,--,np,--,np,--,np,nn,np,nn,--,nn,--,--,--,--,nn,np,np,nn,np,np,--,np,np,nn,--,--,--,--,--,np,--,nn,np,nn,np,nn,np,nn,np,nn,np,--,np,--,nn,nn,--,nn,nn,nn,--,nn,np,--,nn,nn,np,nn,--,np,nn,--,--,--,--,nn,--,--,--,nn,nn,--,nn,--,--,np,--,nn,nn
*_SCFLD9917_958512,<nnxnp>,np,--,np,--,--,--,np,--,--,--,nn,np,--,np,--,--,--,np,nn,--,nn,--,nn,--,--,nn,np,np,--,np,--,np,--,--,nn,nn,nn,--,--,--,np,--,--,np,nn,--,--,np,--,np,--,np,--,--,np,nn,--,--,--,--,--,nn,--,np,np,--,--,--,nn,--,np,nn,--,--,np,nn,nn,--,--,--,--,--,nn,nn,nn,--,np,--,nn,nn
*_SCFLD9917_1012957,<nnxnp>,np,nn,--,--,nn,--,--,--,--,nn,--,np,--,np,np,np,nn,np,nn,np,nn,np,nn,--,nn,nn,np,--,nn,np,--,--,--,np,nn,--,nn,nn,--,--,np,nn,nn,np,nn,np,--,--,nn,np,nn,np,np,np,np,--,--,nn,nn,nn,nn,--,nn,--,--,nn,--,--,nn,--,np,nn,np,np,--,nn,nn,np,np,--,nn,nn,nn,--,--,--,np,--,nn,nn
*_SCFLD9917_1012964,<nnxnp>,np,nn,--,--,nn,--,--,--,--,nn,--,np,--,np,np,np,nn,np,nn,np,nn,np,nn,--,nn,nn,np,--,nn,np,--,--,--,np,nn,--,--,nn,--,--,np,nn,nn,np,nn,np,--,--,nn,np,nn,np,np,np,np,--,--,nn,nn,nn,nn,--,nn,--,--,nn,--,--,nn,--,np,nn,np,np,--,nn,nn,np,np,--,nn,nn,nn,--,--,--,np,--,nn,nn
*_SCFLD9917_1013783,<nnxnp>,--,--,np,--,--,--,np,--,--,nn,nn,np,--,np,--,np,nn,--,nn,np,--,np,nn,--,nn,nn,--,np,--,np,--,--,--,np,--,nn,nn,--,--,--,np,nn,--,np,nn,np,nn,--,--,np,nn,--,--,--,np,--,--,--,--,nn,--,--,nn,np,--,nn,nn,np,--,np,np,nn,np,--,--,--,nn,--,np,np,--,--,nn,--,nn,--,np,nn,nn,nn
*_SCFLD9917_1013799,<nnxnp>,--,np,nn,--,--,--,nn,--,--,np,np,nn,--,nn,--,nn,np,--,np,nn,--,nn,np,--,np,np,--,nn,np,nn,--,--,--,nn,--,np,np,--,--,--,nn,np,--,nn,np,nn,np,nn,--,nn,np,--,--,--,nn,np,--,--,np,np,--,np,np,nn,nn,np,--,nn,--,nn,nn,np,nn,--,--,--,np,nn,nn,nn,--,--,np,--,np,--,nn,np,np,np
*_SCFLD9917_1013811,<nnxnp>,--,np,nn,--,--,--,nn,--,--,np,np,nn,--,nn,--,nn,np,--,np,nn,np,nn,np,--,np,np,--,nn,np,nn,--,--,nn,nn,--,np,np,--,--,--,nn,np,--,--,np,nn,np,nn,--,nn,np,--,--,--,nn,np,--,--,np,np,--,np,np,nn,nn,np,--,nn,--,nn,nn,np,nn,--,--,--,np,nn,nn,nn,--,--,np,--,np,--,nn,np,np,np
*_SCFLD9917_1036396,<nnxnp>,--,np,--,--,np,--,nn,nn,--,np,--,nn,--,nn,--,nn,--,--,np,--,np,nn,np,--,np,np,nn,nn,np,--,nn,--,--,--,--,np,np,--,--,np,nn,np,--,--,np,nn,np,--,np,nn,np,nn,nn,--,nn,np,--,--,np,np,--,np,np,--,nn,np,--,nn,np,--,--,--,nn,--,--,np,--,--,--,--,np,--,--,np,np,--,nn,--,np,np
*_SCFLD9917_1036416,<nnxnp>,np,nn,--,--,nn,--,np,np,--,nn,--,np,--,np,--,nn,nn,--,nn,--,nn,np,nn,np,nn,nn,np,np,nn,--,np,--,--,--,--,nn,nn,--,--,nn,np,nn,--,--,nn,np,nn,--,nn,np,nn,np,np,--,np,nn,--,--,nn,nn,nn,nn,nn,--,np,nn,--,np,nn,--,--,nn,np,--,--,nn,--,--,--,--,nn,--,--,nn,nn,--,np,--,nn,nn
