V1,V2,V3,V4,V5
*_SCFLD16_0661417,<nnxnp>,1,1,np,np,np,nn,nn,np,nn,nn,np,np,nn,nn,nn,np,np,np,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,np,nn,nn,nn,np,nn,np,np,nn,nn,np,np,np,nn,nn,np
*_SCFLD16_0709449,<lmxll>,1,1,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm
*_SCFLD16_0709472,<hkxhk>,0,0,--,--,--,--,--,--,--,hk,--,hk,hk,--,--,hh,--,--,hk,kk,hk,--,--,--,hh,--,--,hk,kk,kk,hk,--,--,--,--,--,hk,kk,hh,hk,--,--,hk,kk,hh,--,hh,hk,hk,kk,hk,kk,kk,hh,--,hk,--,kk,--,--,hk,hk,--,--,kk,kk,--,kk,--,--,--,--,--,hk,--,--,--,--,kk,--,--,hk,hk,--,kk,kk,--,--,hk,--,kk,--
*_SCFLD16_0719489,<lmxll>,0,0,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm
*_SCFLD16_0774052,<lmxll>,1,1,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm
*_SCFLD16_0831617,<nnxnp>,1,1,np,np,np,nn,nn,np,nn,nn,np,np,nn,nn,nn,np,np,np,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,np,nn,nn,nn,np,nn,np,np,nn,nn,np,np,np,nn,nn,np
*_SCFLD38_0161291,<hkxhk>,0,0,kk,hh,hk,--,--,--,hk,--,--,hh,--,hk,--,hk,kk,kk,hk,hk,--,hk,hk,hh,hk,--,kk,hk,--,hk,hk,hk,kk,--,hk,--,--,hk,kk,--,--,--,hk,hh,hk,kk,hk,hk,--,hh,hh,hh,hh,kk,--,kk,hk,--,--,hh,hk,hk,kk,hk,hk,hh,kk,hh,kk,hk,--,hk,kk,hh,--,--,--,hk,hh,hh,hk,kk,hk,--,--,hk,--,--,hk,hh,hh,kk
*_SCFLD38_0204009,<lmxll>,1,1,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD38_0573046,<hkxhk>,0,0,--,hk,--,--,hh,--,hk,--,--,hh,hh,hk,--,hk,--,kk,hk,--,--,--,--,hh,hk,--,kk,hk,hk,hk,--,--,kk,--,hk,--,kk,hk,kk,--,--,--,hk,hh,hk,kk,hk,hk,hk,hh,hh,hh,hh,kk,--,--,hk,hh,--,hh,hk,hk,kk,hk,hk,hh,--,hh,--,--,kk,--,--,hh,hk,hk,--,--,hh,--,--,--,--,--,--,--,hk,kk,hk,hh,hh,--
*_SCFLD38_0573111,<nnxnp>,1,1,--,--,--,--,np,--,--,--,--,np,np,--,--,--,--,nn,nn,--,--,--,--,np,nn,--,--,nn,np,np,nn,--,--,--,np,--,nn,np,nn,--,--,--,nn,--,--,nn,nn,np,--,--,np,np,--,--,--,nn,np,np,--,np,np,np,nn,nn,nn,--,--,np,--,--,nn,--,--,np,--,nn,--,--,np,--,--,--,--,--,--,--,nn,nn,nn,np,np,--
*_SCFLD38_0573211,<lmxll>,1,1,ll,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll
*_SCFLD38_0655593,<lmxll>,1,1,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD88_0416152,<lmxll>,1,1,ll,lm,ll,--,--,ll,ll,--,--,lm,lm,--,--,lm,lm,lm,lm,--,ll,--,ll,lm,lm,--,ll,lm,ll,ll,--,ll,lm,--,--,--,ll,ll,--,ll,--,--,lm,--,lm,lm,lm,ll,lm,lm,lm,lm,ll,--,--,ll,--,ll,--,ll,ll,ll,ll,--,--,lm,ll,ll,ll,--,ll,--,ll,lm,lm,--,--,--,lm,--,--,ll,--,--,--,--,lm,--,lm,--,lm,--
*_SCFLD94_0553271,<lmxll>,1,1,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD94_0558335,<lmxll>,0,0,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD94_0558460,<nnxnp>,1,1,--,--,np,--,nn,np,nn,nn,np,--,--,--,--,--,--,np,np,np,nn,--,nn,nn,np,--,--,nn,nn,nn,np,--,np,--,--,nn,np,nn,--,--,np,nn,np,--,np,np,--,nn,np,--,nn,nn,nn,np,--,np,nn,--,nn,nn,--,nn,--,np,np,nn,nn,nn,nn,np,nn,--,--,nn,nn,--,np,nn,nn,--,np,--,np,--,nn,nn,np,--,np,nn,nn,--
*_SCFLD94_0589855,<lmxll>,1,1,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD142_0270576,<nnxnp>,1,1,np,--,nn,--,--,--,nn,--,--,nn,nn,np,--,nn,nn,np,np,np,--,nn,np,np,--,--,--,nn,np,nn,np,np,nn,nn,--,nn,np,np,nn,nn,nn,--,np,--,np,np,np,np,np,nn,np,np,nn,np,--,--,np,np,--,nn,np,np,np,np,np,np,--,nn,nn,np,--,--,nn,nn,--,nn,np,nn,--,--,np,np,--,np,nn,np,--,--,np,--,nn,np
*_SCFLD142_0311503,<lmxll>,1,1,--,lm,--,--,lm,ll,ll,--,--,lm,--,lm,--,--,lm,--,lm,--,--,--,ll,--,--,--,--,lm,--,--,lm,--,lm,--,--,ll,--,ll,ll,ll,--,--,lm,lm,--,ll,lm,ll,--,--,lm,lm,--,--,--,ll,lm,--,--,--,ll,ll,ll,lm,lm,lm,ll,--,ll,lm,ll,--,ll,lm,--,--,--,ll,--,--,lm,--,ll,--,--,ll,--,--,lm,--,lm,--
*_SCFLD142_0385627,<lmxll>,1,1,ll,--,--,lm,--,--,--,--,--,lm,lm,lm,--,lm,--,lm,lm,ll,ll,--,--,--,lm,--,--,lm,ll,--,lm,ll,lm,--,ll,--,ll,ll,--,--,--,--,lm,--,lm,--,lm,--,--,lm,lm,lm,--,ll,lm,ll,lm,ll,--,--,ll,ll,--,--,lm,lm,--,ll,ll,lm,--,--,ll,lm,--,--,lm,--,lm,lm,--,ll,--,--,--,ll,lm,--,lm,lm,lm,ll
*_SCFLD199_0154841,<lmxll>,0,0,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD199_0225839,<hkxhk>,1,1,--,hk,--,--,--,hk,hk,--,--,kk,--,--,kk,hk,--,hh,hk,hk,hk,--,--,--,hk,--,hh,--,kk,--,--,--,hh,--,hk,--,hh,hk,hh,--,--,--,hk,--,hk,hh,hk,--,--,--,--,--,kk,hk,--,--,--,--,--,--,hk,--,hh,hk,--,kk,hh,kk,hh,hk,hk,--,--,kk,--,--,--,--,kk,kk,--,hh,hk,hh,hk,--,hk,--,hk,--,--,hh
*_SCFLD199_0345108,<lmxll>,1,1,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD199_0407704,<hkxhk>,0,0,--,--,kk,--,--,--,hh,--,hk,hk,--,hh,--,--,--,--,kk,--,hh,hh,--,--,--,--,hk,kk,hh,--,kk,hh,hk,--,hh,--,--,--,kk,hh,--,--,kk,hk,--,hk,--,hh,kk,--,hk,hk,--,hk,hk,hk,hh,hk,hk,hk,hh,hh,hk,--,--,--,hk,--,--,kk,--,--,hk,hk,--,--,--,hh,hk,hk,--,--,--,--,hh,hh,kk,hk,kk,hk,hk,--
*_SCFLD199_0440229,<lmxll>,1,1,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD199_0448332,<lmxll>,1,1,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm
*_SCFLD222_0140609,<hkxhk>,0,0,--,--,--,--,hh,--,hk,hk,kk,hh,hh,kk,--,hk,--,hk,hk,--,hk,--,kk,hk,hk,--,--,--,kk,--,hk,--,--,--,hk,--,kk,--,kk,--,--,--,hk,--,hk,kk,--,kk,hk,hh,hk,hh,hk,--,hh,--,--,kk,--,--,hk,kk,kk,--,hk,--,kk,hk,kk,--,kk,--,hk,hh,--,--,--,hk,hh,hh,--,kk,hk,--,hk,kk,hh,--,hk,hh,hh,kk
*_SCFLD222_0140638,<lmxll>,0,0,--,--,--,--,lm,--,ll,ll,ll,--,--,ll,--,lm,--,lm,lm,ll,ll,--,--,lm,lm,--,--,--,--,--,lm,--,--,--,ll,--,ll,--,ll,--,--,--,lm,--,lm,ll,--,ll,lm,--,lm,lm,ll,--,--,--,--,ll,--,--,ll,ll,ll,--,lm,--,ll,--,--,--,--,--,--,lm,--,--,--,ll,--,lm,--,ll,ll,--,ll,ll,lm,--,lm,lm,--,ll
*_SCFLD222_0140742,<nnxnp>,0,0,nn,nn,np,np,np,nn,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,np,np,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,np,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,nn
*_SCFLD222_0177430,<nnxnp>,0,0,np,np,nn,nn,nn,np,nn,nn,np,nn,nn,np,np,np,np,np,np,np,nn,nn,np,np,np,nn,np,np,np,nn,np,np,nn,nn,nn,nn,np,np,np,nn,nn,nn,np,nn,np,np,np,np,np,nn,np,nn,nn,np,nn,np,np,np,np,nn,nn,np,np,np,np,np,np,nn,np,np,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,np,nn,np,nn,np,nn,np,np,nn,nn,np
*_SCFLD222_0179895,<nnxnp>,1,1,nn,nn,np,np,np,nn,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,np,np,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,np,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,nn
*_SCFLD222_0387054,<nnxnp>,1,1,nn,nn,np,np,np,nn,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,np,np,nn,nn,nn,np,np,np,nn,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,np,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,np,nn,nn,np,np,nn
*_SCFLD243_0032334,<lmxll>,0,0,--,--,lm,--,--,--,--,lm,lm,ll,ll,ll,--,--,--,ll,ll,lm,lm,--,lm,ll,--,--,--,ll,lm,lm,--,lm,--,ll,--,--,--,lm,--,lm,--,--,ll,ll,--,--,--,--,ll,--,ll,ll,lm,lm,ll,lm,ll,--,--,--,--,lm,lm,ll,ll,--,--,lm,lm,ll,--,--,--,--,--,--,--,lm,ll,--,--,--,--,--,--,--,--,--,ll,--,ll,--
*_SCFLD270_0072620,<nnxnp>,1,1,nn,nn,nn,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD270_0153710,<lmxll>,1,1,--,--,--,--,--,ll,lm,--,--,ll,--,lm,--,ll,lm,--,ll,ll,lm,--,lm,lm,lm,--,lm,ll,lm,lm,--,lm,lm,--,lm,--,lm,lm,--,--,--,--,ll,--,ll,lm,ll,lm,ll,--,ll,ll,ll,lm,ll,lm,lm,ll,--,--,lm,lm,--,ll,ll,ll,--,ll,--,ll,--,--,lm,ll,--,--,ll,lm,ll,ll,ll,--,ll,--,--,--,ll,--,ll,ll,ll,lm
*_SCFLD270_0153803,<nnxnp>,0,0,nn,nn,nn,np,np,nn,np,np,nn,np,np,np,np,nn,np,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD270_0203454,<hkxhk>,1,1,--,--,hh,--,kk,hh,--,--,--,--,--,kk,--,hh,hk,--,hh,--,--,--,kk,kk,--,--,--,hh,kk,kk,--,--,hk,--,--,--,--,--,hk,kk,--,--,hh,hk,hh,--,hh,kk,hk,hk,hk,hk,hk,hk,hk,--,kk,--,--,--,kk,--,--,hh,hh,hk,--,hk,kk,hh,--,--,hk,hk,--,--,--,kk,hk,--,--,--,--,--,kk,--,--,--,hh,--,hk,hk
*_SCFLD270_0285576,<nnxnp>,1,1,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,nn,nn,np,nn,np,nn,np,nn,np,nn,np,np,np,nn,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,np,nn,nn,nn,np,nn,np,np,nn,nn,np,np,np,nn,nn,np
*_SCFLD274_0045163,<nnxnp>,0,0,nn,nn,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD274_0045324,<hkxhk>,1,1,--,--,hh,hk,--,--,--,--,--,hh,kk,--,hk,hk,--,--,hh,--,kk,kk,kk,kk,hk,--,hk,--,--,hk,hh,--,hk,kk,kk,kk,--,--,--,kk,hh,--,--,hk,--,hk,--,kk,hh,hk,kk,hk,--,hk,--,hh,kk,hk,kk,--,kk,kk,hk,hh,hk,hk,kk,hk,kk,hh,kk,--,hk,kk,kk,--,--,kk,--,--,hh,--,hh,--,hk,hk,hh,--,hh,hk,hk,hk
*_SCFLD274_0052248,<hkxhk>,1,1,hh,hh,hh,--,--,--,kk,kk,--,hh,kk,--,--,hk,--,hk,hh,hk,kk,--,kk,--,hk,hh,hk,hh,hk,hk,hh,kk,--,--,--,kk,--,hk,hk,kk,--,--,hh,hk,--,hk,hk,kk,--,--,kk,hk,hk,hk,kk,hh,--,hk,kk,--,kk,kk,hk,hh,hk,hk,kk,hk,--,hh,--,--,--,kk,kk,--,--,kk,hk,hk,hh,--,hh,--,--,hk,hh,hk,hh,hk,hk,hk
*_SCFLD274_0073248,<lmxll>,1,1,--,ll,--,--,lm,--,--,lm,lm,--,--,--,--,lm,--,lm,ll,--,ll,lm,lm,lm,lm,--,--,ll,--,ll,--,lm,--,--,--,lm,--,ll,--,--,ll,--,--,--,ll,--,lm,--,--,ll,--,ll,ll,lm,lm,--,lm,--,--,--,lm,lm,lm,ll,--,ll,lm,--,--,ll,lm,--,lm,lm,--,--,--,--,ll,--,ll,--,--,--,ll,--,ll,--,ll,--,ll,--
*_SCFLD274_0073367,<nnxnp>,1,1,nn,nn,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD274_0163922,<nnxnp>,1,1,nn,nn,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD274_0214909,<nnxnp>,1,1,nn,nn,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,np,nn,np,np,np,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,np,nn,np,np,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,np,nn,np,np,nn,np,np,nn,nn,np,np,np,nn,np,nn,nn,np,np,nn,nn,nn,np,np,nn
*_SCFLD274_0286172,<lmxll>,1,1,--,lm,lm,--,ll,--,ll,--,--,lm,ll,--,lm,ll,ll,--,lm,lm,ll,ll,ll,--,--,lm,ll,lm,--,lm,lm,ll,ll,--,--,--,lm,lm,--,ll,lm,--,lm,lm,lm,ll,--,ll,lm,lm,ll,lm,lm,ll,--,lm,--,lm,--,lm,ll,ll,ll,lm,lm,--,ll,lm,ll,--,ll,--,ll,ll,ll,ll,--,--,lm,--,lm,--,lm,--,--,lm,lm,--,lm,--,lm,--
*_SCFLD274_0400859,<hkxhk>,0,0,--,--,hk,--,--,--,--,--,--,hk,--,hk,--,hh,hh,hh,hk,kk,hk,hk,hk,hk,hh,--,hh,hk,--,kk,hk,hk,--,--,--,--,--,kk,hh,--,--,kk,hk,kk,hk,hh,hh,hk,hk,kk,hk,kk,--,--,hk,hk,--,kk,hk,kk,--,--,--,--,kk,kk,hk,kk,hk,hk,--,--,hh,hk,hk,--,--,hk,--,kk,hk,hk,--,--,kk,kk,hk,--,hk,--,kk,hh
*_SCFLD310_0191842,<lmxll>,1,1,ll,--,ll,--,lm,--,ll,--,ll,lm,ll,lm,--,lm,--,lm,lm,ll,ll,--,ll,lm,--,lm,ll,lm,ll,ll,--,ll,--,--,ll,--,ll,ll,ll,--,--,ll,lm,--,lm,ll,lm,ll,lm,--,lm,lm,ll,ll,lm,--,--,ll,--,--,ll,ll,ll,lm,lm,lm,ll,ll,--,--,ll,ll,--,lm,lm,--,--,ll,--,lm,lm,--,ll,--,ll,ll,lm,--,lm,--,lm,ll
*_SCFLD310_0331954,<hkxhk>,0,0,--,--,hk,--,kk,--,--,hk,--,--,--,--,--,kk,kk,hk,hk,--,--,--,hh,hk,hk,--,--,kk,--,--,hk,hh,kk,--,--,--,hh,--,hk,hk,--,--,hk,hk,--,hh,kk,hh,hk,--,--,hk,hk,--,--,--,--,--,--,--,--,hh,hh,hk,hk,hk,--,hk,--,hk,hh,--,hk,kk,--,--,--,hk,hk,kk,--,--,--,--,hk,--,kk,--,hk,kk,kk,--
*_SCFLD327_0037198,<lmxll>,1,1,--,--,--,--,--,--,--,lm,--,ll,--,lm,--,ll,lm,lm,ll,ll,--,--,--,ll,--,--,--,ll,lm,--,ll,lm,--,--,lm,--,lm,--,lm,--,--,--,ll,--,ll,lm,--,lm,ll,--,ll,ll,ll,lm,ll,lm,lm,--,--,--,lm,lm,lm,ll,--,--,lm,ll,--,ll,--,lm,--,ll,--,--,--,lm,ll,--,ll,lm,ll,--,--,lm,--,--,ll,--,ll,lm
*_SCFLD340_0126082,<lmxll>,1,1,--,ll,ll,--,--,--,--,lm,--,ll,--,lm,--,--,--,lm,--,ll,lm,lm,lm,lm,lm,--,lm,ll,ll,lm,--,--,lm,--,--,--,lm,lm,--,lm,--,--,ll,ll,ll,lm,ll,lm,ll,ll,--,ll,ll,--,--,--,lm,ll,--,--,lm,lm,lm,ll,--,ll,--,--,--,ll,--,--,--,ll,lm,--,--,--,ll,--,--,--,--,--,lm,ll,--,lm,ll,--,--,lm
*_SCFLD340_0266987,<nnxnp>,0,0,--,np,--,--,--,np,nn,nn,--,--,nn,nn,--,np,--,np,np,np,--,--,nn,nn,--,--,np,np,--,nn,--,--,np,--,--,--,--,--,np,nn,--,--,np,--,--,--,np,nn,np,--,nn,nn,nn,np,nn,--,--,--,--,--,nn,nn,np,np,--,nn,nn,nn,nn,--,nn,nn,np,nn,nn,--,--,nn,--,nn,--,--,np,--,--,nn,--,--,np,nn,nn,np
*_SCFLD340_0296620,<lmxll>,1,1,ll,lm,--,--,ll,--,ll,--,--,lm,lm,--,--,lm,--,ll,lm,lm,ll,--,ll,ll,--,--,--,--,ll,--,lm,ll,ll,--,ll,--,ll,--,ll,ll,--,--,lm,lm,--,ll,lm,ll,lm,lm,lm,--,--,ll,lm,--,ll,lm,--,--,ll,ll,--,lm,--,lm,ll,lm,ll,lm,--,--,ll,lm,--,lm,--,ll,lm,lm,lm,--,lm,--,--,ll,--,ll,lm,lm,lm,ll
