V1,V2,V3,V4,V5
*_SCFLD89_0122544,<lmxll>,1,1,lm,ll,lm,lm,lm,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll
*_SCFLD89_0138181,<lmxll>,1,1,lm,ll,lm,lm,lm,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll
*_SCFLD89_0293502,<lmxll>,1,1,ll,lm,ll,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm
*_SCFLD89_0460705,<nnxnp>,1,1,np,np,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,np,np,nn,np,nn,np,np,nn,np,np,np,nn,np,nn,nn,nn,np,np,np,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,np,np,np,np,nn,nn,np,np,nn,nn,nn,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,nn,np,np,np,np,np,nn,np,np,np,np,nn,np,nn,np,nn,nn,np,np,nn
*_SCFLD89_0609608,<lmxll>,1,1,ll,lm,ll,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm
*_SCFLD100_0048852,<nnxnp>,1,1,nn,np,nn,nn,nn,np,np,nn,np,np,np,np,np,nn,nn,np,np,np,np,nn,np,np,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,nn,np,np,np,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,nn,np,np,np,nn,nn,nn,np,nn,nn,np,np,np,nn,np
*_SCFLD100_0093370,<nnxnp>,1,1,nn,np,nn,nn,nn,np,np,nn,np,np,np,np,np,nn,nn,np,np,np,np,nn,np,np,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,nn,np,np,np,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,nn,np,np,np,nn,nn,nn,np,nn,nn,np,np,np,nn,np
*_SCFLD100_0099905,<nnxnp>,1,1,nn,np,nn,nn,nn,np,np,nn,np,np,np,np,np,nn,nn,np,np,np,np,nn,np,np,nn,nn,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,nn,nn,np,nn,np,np,np,nn,np,np,np,np,np,nn,nn,nn,nn,np,np,nn,nn,np,np,np,np,np,np,nn,nn,nn,np,nn,nn,nn,nn,np,np,np,nn,np,nn,np,np,np,nn,nn,nn,np,nn,nn,np,np,np,nn,np
*_SCFLD100_0203872,<nnxnp>,0,0,np,nn,np,np,np,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,np,nn,nn,np,np,nn,np,np,np,np,np,np,nn,np,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,np,np,nn,nn,np,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,np,np,np,np,nn,nn,nn,np,nn,np,nn,nn,nn,np,np,np,nn,np,np,nn,nn,nn,np,nn
*_SCFLD100_0376710,<lmxll>,1,1,--,--,--,--,lm,--,--,--,--,--,--,--,--,--,ll,ll,ll,--,--,--,ll,ll,lm,--,lm,ll,ll,lm,ll,ll,ll,--,--,--,--,lm,ll,ll,--,--,ll,--,--,ll,--,lm,ll,--,lm,lm,ll,--,lm,lm,ll,--,--,--,--,lm,ll,lm,--,lm,lm,--,lm,--,ll,ll,ll,ll,ll,--,lm,lm,lm,--,ll,--,--,--,lm,--,--,--,ll,--,--,ll
*_SCFLD103_0051309,<hkxhk>,0,0,--,hh,--,--,hk,--,hh,--,--,hk,--,--,--,kk,--,hk,hk,hk,--,--,--,hk,--,--,--,kk,--,hh,kk,kk,--,--,kk,kk,kk,hk,kk,hk,--,--,hk,--,kk,--,hh,hh,hk,--,--,hk,kk,--,--,hh,kk,kk,--,hh,--,--,hk,hh,kk,hk,hk,--,--,--,kk,kk,hk,hk,--,--,--,--,hh,hk,hk,hk,hk,--,hh,--,--,--,hk,--,kk,hk
*_SCFLD103_0051330,<lmxll>,0,0,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll
*_SCFLD103_0072245,<lmxll>,1,1,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll
*_SCFLD103_0094517,<lmxll>,1,1,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll
*_SCFLD103_0301485,<lmxll>,1,1,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll
*_SCFLD103_0313180,<lmxll>,1,1,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll
*_SCFLD103_0401758,<lmxll>,0,0,lm,lm,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,ll
*_SCFLD110_0230617,<lmxll>,0,0,--,--,ll,--,ll,--,--,ll,--,lm,lm,--,--,lm,--,--,lm,lm,--,--,lm,--,ll,--,ll,lm,--,ll,lm,lm,lm,--,--,lm,--,ll,lm,--,--,--,lm,--,--,lm,ll,ll,lm,--,--,ll,lm,lm,ll,ll,lm,lm,--,ll,lm,--,--,ll,lm,--,--,ll,ll,--,lm,lm,lm,lm,--,--,--,--,--,lm,lm,ll,ll,--,ll,--,lm,--,lm,lm,lm,--
*_SCFLD110_0445481,<lmxll>,1,1,--,--,ll,--,ll,--,--,ll,ll,--,--,--,--,--,lm,lm,lm,lm,lm,--,lm,lm,ll,--,--,--,lm,ll,lm,--,--,--,--,--,lm,ll,--,--,--,--,--,lm,lm,lm,--,ll,--,ll,--,ll,lm,lm,--,--,--,lm,--,--,lm,ll,lm,ll,lm,ll,--,ll,ll,lm,lm,lm,lm,lm,lm,--,--,ll,--,--,lm,ll,--,--,ll,--,lm,--,lm,--,lm,lm
*_SCFLD110_0453263,<nnxnp>,1,1,--,nn,np,--,--,nn,nn,np,--,nn,--,nn,--,np,--,--,nn,--,nn,np,--,nn,np,--,nn,--,--,nn,np,--,nn,--,np,--,--,--,np,nn,np,--,nn,nn,np,nn,nn,nn,--,nn,np,np,np,np,nn,--,np,np,--,--,nn,nn,--,nn,--,--,--,--,np,np,np,--,--,nn,nn,--,--,--,--,nn,nn,--,np,--,np,np,np,--,nn,nn,np,nn
*_SCFLD110_0580850,<nnxnp>,1,1,np,nn,np,np,np,--,nn,--,--,nn,--,nn,--,np,np,nn,nn,nn,--,np,nn,nn,np,--,nn,--,--,nn,np,np,nn,--,np,np,np,--,--,nn,--,nn,nn,--,np,--,--,nn,nn,nn,np,np,np,np,nn,--,np,np,--,nn,--,nn,--,nn,np,np,np,nn,--,np,np,--,nn,nn,nn,np,--,np,nn,nn,nn,np,np,--,np,np,np,--,nn,--,np,nn
*_SCFLD150_0472719,<lmxll>,0,0,--,--,ll,--,--,--,ll,lm,--,--,ll,lm,--,lm,lm,--,lm,--,--,ll,lm,lm,ll,--,ll,ll,--,ll,lm,lm,lm,lm,--,--,lm,--,--,--,--,--,lm,lm,ll,lm,--,lm,ll,--,ll,ll,lm,--,--,ll,lm,lm,--,ll,--,--,lm,ll,lm,lm,ll,--,--,--,--,lm,--,ll,lm,--,--,lm,--,ll,--,ll,--,--,lm,--,--,--,lm,lm,lm,--
*_SCFLD150_0472889,<hkxhk>,1,1,hk,--,kk,--,--,--,hk,--,--,kk,hk,hk,hh,hh,--,--,--,hk,--,--,hk,hh,hk,--,--,--,--,kk,hk,hh,--,--,--,--,hk,kk,hk,hh,--,--,hh,hh,hk,--,kk,hh,--,--,--,kk,hk,hh,--,kk,--,--,hh,--,hh,--,--,hk,--,hk,hk,hk,--,--,hh,--,hk,hk,--,--,--,hh,kk,--,--,--,--,--,hh,kk,hk,kk,hk,hh,hh,--
*_SCFLD150_0520285,<hkxhk>,1,1,--,--,kk,--,--,--,hk,--,kk,kk,--,hk,--,hh,hh,hk,hh,hk,hh,hk,hk,hh,hk,--,kk,--,hk,kk,hk,hh,--,--,hk,--,hk,--,hk,hh,--,--,hh,hh,hk,hk,--,hh,hk,hh,hk,kk,hk,hh,hh,kk,--,--,hh,--,hh,hh,hk,hk,hh,hk,--,--,hk,kk,hh,hh,--,hk,hh,hk,--,--,kk,hk,hk,hk,hk,--,hh,--,hk,--,hk,--,hh,hk
*_SCFLD150_0520331,<nnxnp>,1,1,--,--,nn,--,--,--,np,--,nn,nn,--,--,--,np,--,--,np,nn,np,np,--,np,np,--,nn,--,nn,nn,--,np,--,--,--,--,nn,--,nn,--,--,--,np,--,np,nn,--,np,--,np,np,nn,nn,np,np,--,--,--,--,nn,np,np,nn,np,np,--,--,--,--,nn,np,--,--,np,np,--,--,--,nn,np,np,np,np,--,--,--,np,--,--,--,np,--
*_SCFLD150_0525637,<hkxhk>,1,1,--,--,hk,--,hk,hh,kk,hk,--,hk,--,--,--,hk,hk,hh,hk,hh,hk,kk,hh,hk,--,--,hk,kk,hh,hk,hh,--,--,--,kk,--,hh,--,hh,--,--,hh,hk,--,--,hh,hk,hk,kk,hk,kk,hh,hh,hk,--,hk,--,--,--,hk,--,hk,hh,kk,hk,hh,kk,--,kk,hk,hk,hk,hh,--,hk,--,hk,hk,hk,kk,kk,--,--,--,hk,hk,--,hk,hk,--,--,--
*_SCFLD162_0431319,<hkxhk>,1,1,--,hk,kk,--,kk,hh,hk,kk,--,hk,--,hh,--,hk,--,hh,hk,hh,hh,kk,hh,hh,kk,--,hk,hk,hh,hk,hk,hk,hh,hk,--,--,hk,kk,hk,--,--,--,--,hh,kk,hh,--,kk,hk,kk,kk,kk,hk,--,--,hk,hh,hk,hk,--,hk,hk,hh,hk,hk,kk,--,hk,--,--,hk,hk,hh,hk,hh,--,--,kk,hk,--,hh,kk,kk,--,hk,--,hk,hk,hh,hh,hk,hh
*_SCFLD179_0084500,<lmxll>,1,1,--,ll,lm,--,--,--,lm,--,--,--,--,--,--,ll,ll,ll,--,--,ll,--,ll,ll,lm,ll,--,lm,--,lm,ll,--,--,--,--,--,--,lm,ll,ll,--,--,ll,--,--,--,lm,ll,lm,--,lm,lm,--,--,ll,lm,ll,lm,ll,lm,--,ll,ll,lm,--,ll,lm,lm,lm,--,ll,--,ll,lm,ll,lm,--,ll,lm,--,--,lm,lm,--,--,lm,--,--,ll,ll,ll,ll
*_SCFLD179_0230258,<nnxnp>,0,0,--,--,nn,--,nn,--,np,--,--,nn,nn,--,--,np,--,nn,np,nn,np,--,--,np,np,--,nn,np,np,--,nn,np,--,--,--,nn,nn,nn,nn,np,--,--,np,np,np,nn,--,np,np,np,np,nn,nn,np,--,np,nn,--,--,--,np,np,nn,np,--,nn,nn,np,--,--,np,np,--,np,--,--,--,np,--,np,np,--,--,--,np,nn,nn,--,nn,--,np,nn
*_SCFLD201_0159375,<lmxll>,1,1,--,ll,lm,--,--,--,lm,--,lm,lm,--,ll,ll,ll,ll,ll,ll,--,ll,lm,ll,ll,lm,--,lm,lm,ll,--,ll,ll,ll,--,lm,--,ll,lm,ll,ll,--,ll,ll,--,lm,ll,lm,ll,lm,--,--,lm,ll,ll,ll,lm,ll,lm,ll,--,ll,--,ll,--,--,--,lm,lm,lm,--,ll,--,ll,lm,--,--,ll,ll,lm,--,lm,lm,lm,--,--,lm,lm,--,ll,ll,--,ll
*_SCFLD229_0282900,<hkxhk>,0,0,hk,hk,hh,--,hk,--,kk,--,--,hh,--,hk,--,hk,--,hh,kk,hk,kk,kk,--,kk,--,--,--,--,--,hh,hh,hh,kk,--,hk,--,hk,hh,hk,--,--,--,hk,--,--,hk,hk,kk,hk,--,hk,hk,hk,hk,kk,--,hh,hh,--,--,hk,--,hh,hk,--,hk,hh,kk,hk,hh,kk,hk,hk,hk,kk,--,--,--,hk,hk,hk,--,kk,--,kk,hh,hh,--,--,hk,hk,hk
*_SCFLD229_0300576,<hkxhk>,1,1,--,--,--,--,kk,--,--,--,--,hk,--,--,--,hh,hk,--,hk,kk,hk,--,kk,hh,hh,--,hk,hh,--,hk,hk,--,--,--,--,hk,kk,hk,kk,hk,--,--,hh,hh,--,kk,--,hk,hh,hk,hh,kk,kk,--,--,hk,hk,hk,--,--,hh,--,--,hh,--,--,hk,hk,hh,hk,--,--,--,hk,--,--,--,kk,kk,hh,hh,--,--,--,--,--,hk,--,hk,--,hh,kk
*_SCFLD229_0310906,<nnxnp>,0,0,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,np,nn,nn,nn,np,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,np,np,np,nn,nn,np
*_SCFLD229_0326127,<nnxnp>,0,0,nn,nn,np,nn,np,nn,nn,nn,nn,np,np,np,nn,nn,nn,np,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,np,np,np,nn,nn,nn,np,np,np,np,nn,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,np,nn,np,nn,np,np,np,np,nn,nn,np
*_SCFLD229_0426681,<nnxnp>,0,0,np,np,nn,np,nn,np,np,np,np,nn,nn,nn,np,np,np,nn,np,nn,np,np,nn,np,np,np,nn,np,np,nn,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,nn,np,np,np,nn,np,np,np,np,np,nn,nn,np,np,np,nn,nn,np,np,np,np,nn,np,np,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,nn,nn,np,np,nn,np,nn,np,nn,nn,nn,nn,np,np,nn
*_SCFLD285_0035969,<lmxll>,1,1,ll,--,--,--,lm,--,--,ll,--,--,--,lm,--,ll,--,--,--,--,lm,--,--,lm,--,--,ll,ll,ll,ll,--,ll,lm,--,--,ll,lm,--,ll,lm,--,--,ll,--,--,lm,ll,lm,ll,--,--,lm,--,--,lm,lm,ll,ll,--,ll,--,--,--,ll,lm,--,--,--,--,ll,lm,--,--,lm,lm,--,--,--,--,--,ll,--,--,--,--,ll,ll,--,--,ll,ll,lm
*_SCFLD285_0196417,<nnxnp>,0,0,--,--,--,--,--,--,nn,--,nn,np,--,np,nn,nn,--,--,--,np,--,nn,--,nn,nn,--,np,nn,--,np,--,--,--,--,--,--,--,--,--,nn,--,--,--,--,nn,np,nn,nn,nn,--,nn,np,--,--,nn,nn,np,--,--,--,nn,nn,np,nn,nn,--,np,--,nn,np,--,nn,np,nn,nn,--,--,--,np,--,nn,--,--,np,--,np,--,--,--,--,--,--
*_SCFLD285_0196563,<hkxhk>,1,1,--,--,hk,--,--,kk,hk,hk,--,hk,--,hh,--,kk,--,hk,--,--,hk,--,--,hk,kk,--,hk,kk,kk,hk,--,--,--,--,--,--,hh,hk,hh,hk,--,--,kk,--,--,--,--,hk,kk,hk,kk,hh,hh,--,hk,hk,hk,hk,--,--,kk,hk,hk,--,--,--,hk,--,--,--,hk,kk,hh,hk,--,--,hk,hh,hh,kk,kk,--,hk,--,hk,hk,hk,hk,hk,kk,kk,hh
*_SCFLD285_0410217,<hkxhk>,0,0,--,hk,hk,--,--,--,hk,--,--,hk,--,kk,--,hh,hk,hk,--,kk,hk,--,kk,hk,--,--,--,hh,hh,hk,kk,--,hk,--,--,--,--,--,kk,hk,--,--,hh,hh,hh,kk,hh,hk,--,hk,hh,kk,kk,hh,kk,--,--,hk,--,--,hh,hk,hk,hh,hk,--,hk,hk,--,hk,hk,--,--,hk,--,hk,hk,kk,--,hh,hh,hk,hk,--,--,--,hk,--,hk,--,hh,kk
*_SCFLD287_0060314,<nnxnp>,0,0,nn,--,nn,--,nn,--,np,nn,np,np,np,np,--,nn,nn,np,nn,--,np,nn,--,--,nn,--,np,nn,--,np,nn,--,np,nn,--,--,nn,nn,nn,nn,--,--,nn,--,nn,np,np,nn,nn,nn,nn,nn,nn,nn,nn,np,np,nn,--,np,nn,np,--,np,--,--,nn,np,--,np,nn,--,np,--,np,--,np,nn,np,np,np,--,nn,--,--,np,nn,np,np,np,nn,--
*_SCFLD287_0152600,<hkxhk>,0,0,--,kk,hk,--,hk,--,kk,--,kk,hk,hk,hk,hk,hh,--,hk,hh,--,hk,--,hk,hk,hk,--,--,hh,hk,kk,hh,hh,--,--,--,--,hh,--,hh,--,--,--,hh,hk,hk,hk,kk,--,hh,hk,hk,hk,hh,hh,--,kk,hk,--,--,kk,hh,--,--,kk,--,hk,hk,kk,hk,hk,hh,--,--,hh,hk,--,--,hk,kk,kk,--,--,hk,--,hk,hk,--,--,hk,--,hh,hk
*_SCFLD287_0199782,<hkxhk>,1,1,--,kk,--,--,hk,hk,kk,--,kk,hk,--,--,hk,hh,hh,--,hh,hk,hk,hk,--,hk,--,--,hk,hh,hk,kk,--,hh,hk,--,--,hk,hh,hk,--,hh,--,hk,hh,hk,hk,--,--,hk,hh,hk,--,hk,hh,hh,--,kk,hk,hh,--,--,--,kk,hk,kk,hh,--,--,--,hk,hk,hh,--,--,hh,--,hk,--,--,kk,--,hk,--,--,--,hk,--,hh,--,hk,--,hh,--
*_SCFLD287_0209396,<hkxhk>,1,1,--,kk,--,--,hk,--,kk,hk,--,--,--,hk,hk,--,hh,hh,--,hk,--,hk,hk,--,hk,--,kk,hh,hk,kk,hh,hh,hk,--,--,--,hh,hk,hh,--,--,--,hh,--,--,--,kk,hk,hh,--,hk,hk,--,--,hh,kk,hk,hh,kk,--,hh,kk,hk,kk,hh,--,hk,--,--,hk,hh,--,hk,hh,hk,--,hk,hk,--,--,hk,hk,--,--,--,--,--,--,--,hk,hh,hk
*_SCFLD299_0324520,<lmxll>,1,1,--,lm,lm,--,lm,--,lm,ll,--,lm,ll,--,--,ll,--,ll,ll,ll,ll,lm,ll,--,lm,--,lm,lm,--,lm,ll,ll,ll,ll,lm,--,ll,lm,ll,ll,--,--,ll,ll,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,ll,ll,lm,--,ll,lm,ll,--,ll,ll,lm,lm,lm,lm,--,ll,ll,lm,--,--,--,--,lm,--,lm,lm,--,lm,ll,lm,lm,lm,ll,ll,ll,ll
*_SCFLD341_0072729,<lmxll>,0,0,--,lm,ll,--,lm,--,--,--,--,ll,--,lm,--,lm,--,ll,--,lm,lm,lm,--,--,ll,--,--,ll,ll,--,lm,ll,lm,--,ll,ll,--,--,lm,lm,--,--,--,ll,ll,lm,ll,--,--,--,--,lm,lm,ll,lm,--,--,ll,--,--,--,--,lm,ll,lm,--,ll,lm,ll,ll,--,ll,lm,lm,lm,--,--,--,--,--,ll,--,lm,--,lm,--,--,--,ll,--,--,--
*_SCFLD341_0182532,<nnxnp>,0,0,--,--,np,--,np,--,nn,--,--,--,--,--,--,nn,--,np,--,--,--,nn,np,nn,--,--,np,--,--,--,np,--,nn,--,--,--,--,--,np,nn,--,np,nn,--,nn,--,nn,nn,nn,--,nn,--,np,nn,nn,nn,np,np,--,--,--,--,--,nn,nn,--,np,--,nn,np,--,--,--,nn,nn,--,--,np,np,--,nn,--,--,--,nn,--,--,np,np,nn,--,--
*_SCFLD341_0310263,<lmxll>,0,0,ll,--,ll,--,--,--,--,--,--,ll,lm,lm,--,ll,--,ll,lm,lm,--,--,--,lm,ll,--,ll,ll,ll,--,--,--,--,--,--,ll,lm,ll,--,--,--,--,ll,--,--,lm,--,lm,ll,lm,--,lm,lm,ll,lm,lm,ll,ll,--,--,--,--,lm,ll,lm,lm,ll,lm,ll,--,lm,ll,--,lm,--,ll,lm,--,--,--,--,--,lm,--,lm,ll,ll,--,ll,--,--,lm
*_SCFLD341_0316565,<nnxnp>,0,0,--,--,nn,--,--,--,np,--,--,--,--,--,--,np,--,--,--,--,np,np,nn,--,np,--,--,--,np,nn,--,np,np,--,--,--,nn,nn,--,np,--,nn,np,np,np,nn,--,np,--,--,--,nn,nn,np,np,np,--,--,--,--,np,--,--,--,--,nn,nn,np,np,nn,np,np,--,np,--,--,--,--,nn,np,np,nn,np,--,--,nn,--,--,--,--,--,nn
*_SCFLD397_0106905,<lmxll>,1,1,--,--,--,--,lm,--,lm,lm,ll,ll,lm,--,--,ll,--,ll,--,lm,lm,lm,lm,lm,ll,--,ll,ll,ll,ll,--,--,lm,--,ll,--,lm,ll,--,lm,--,--,ll,ll,ll,--,--,lm,--,lm,ll,lm,lm,ll,lm,lm,--,ll,--,--,ll,lm,lm,--,lm,lm,ll,--,ll,ll,lm,ll,--,--,lm,--,--,--,lm,ll,ll,--,--,--,lm,ll,--,--,ll,lm,ll,lm
*_SCFLD397_0132732,<lmxll>,0,0,ll,--,ll,--,lm,ll,--,lm,--,--,--,lm,lm,ll,--,--,--,--,lm,--,lm,--,ll,--,ll,--,--,--,lm,ll,lm,--,--,--,--,ll,--,lm,--,--,ll,--,--,--,ll,lm,ll,--,--,lm,lm,ll,lm,lm,--,ll,lm,--,ll,lm,--,--,--,lm,--,lm,--,--,lm,--,lm,lm,--,ll,--,lm,--,--,--,ll,--,--,lm,ll,--,--,ll,--,ll,lm
*_SCFLD397_0218054,<hkxhk>,0,0,--,--,hh,--,--,--,kk,--,--,hh,--,hk,--,hk,kk,hh,kk,hk,kk,kk,hk,kk,--,--,hh,hk,--,hh,hk,--,--,--,--,--,--,--,--,--,--,--,hk,hk,hk,hk,hk,kk,hk,kk,hk,hk,--,--,--,--,--,hh,kk,--,--,--,--,hk,--,hk,hh,kk,hk,hh,kk,hk,--,kk,--,--,kk,--,hk,--,hk,hh,kk,--,--,hh,--,--,hh,--,hk,--
*_SCFLD473_0106031,<nnxnp>,0,0,--,nn,--,--,np,nn,--,np,--,nn,--,nn,nn,np,np,nn,--,nn,nn,--,nn,nn,np,--,nn,np,--,--,np,np,nn,--,np,--,np,--,--,nn,--,--,--,--,np,nn,nn,nn,nn,--,np,np,np,np,--,nn,np,--,nn,--,nn,nn,--,nn,np,np,np,nn,--,--,np,nn,nn,nn,nn,--,nn,np,--,--,--,--,np,--,nn,np,np,nn,nn,nn,np,--
*_SCFLD473_0187879,<lmxll>,0,0,--,lm,lm,--,lm,--,lm,--,--,ll,ll,ll,--,ll,ll,ll,ll,ll,ll,lm,ll,ll,--,--,--,ll,ll,lm,ll,ll,ll,--,--,--,--,lm,--,ll,--,--,ll,ll,ll,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,--,--,lm,lm,ll,lm,ll,lm,--,--,lm,lm,--,ll,--,--,--,ll,ll,lm,--,ll,lm,ll,ll,lm,lm,--,lm,--,ll,--,ll,--,ll,ll
*_SCFLD502_0053741,<nnxnp>,1,1,--,--,np,--,--,--,--,--,--,np,--,--,--,--,--,--,nn,np,--,--,np,nn,nn,--,--,--,np,np,np,--,nn,--,--,np,np,np,--,nn,--,--,nn,nn,--,np,np,nn,nn,nn,nn,--,np,--,--,np,np,--,--,--,--,nn,--,nn,nn,--,nn,nn,nn,np,nn,nn,np,nn,--,--,--,--,np,--,nn,nn,--,--,nn,--,nn,--,--,--,nn,--
