V1,V2,V3
*_SCFLD359_242751,<hkxhk>,--,hh,hh,--,kk,--,kk,kk,--,hh,hk,hk,hh,kk,--,hk,kk,--,hh,--,kk,kk,hk,--,hk,hk,kk,--,hh,--,--,--,kk,--,--,kk,--,hh,--,--,hh,hk,hk,hk,--,hk,hh,--,hk,hk,hk,--,--,hh,--,--,--,hk,kk,hk,kk,kk,hk,--,hk,hh,hk,hk,hk,--,hk,hk,kk,--,--,kk,hk,hk,hk,hk,kk,--,kk,--,kk,--,kk,--,hk,--
*_SCFLD359_242759,<hkxhk>,--,hh,hh,--,kk,--,kk,kk,--,hh,hk,hk,hh,kk,--,hk,kk,--,hh,--,kk,kk,hk,--,hk,hk,kk,--,hh,--,--,--,kk,--,--,kk,--,hh,--,--,hh,hk,hk,hk,--,hk,hh,--,hk,hk,hk,--,--,hh,--,--,--,hk,kk,hk,kk,kk,hk,--,hk,hh,hk,hk,hk,--,hk,hk,kk,--,--,kk,hk,hk,hk,hk,kk,--,kk,hk,kk,--,kk,--,hk,--
*_SCFLD359_279013,<nnxnp>,--,nn,nn,--,np,--,np,np,--,nn,nn,--,--,np,--,--,np,--,--,--,np,np,--,--,--,np,np,np,nn,nn,nn,--,--,--,nn,np,nn,--,--,np,nn,nn,--,np,np,nn,nn,--,nn,nn,nn,nn,np,nn,np,nn,--,--,np,np,np,np,np,nn,nn,nn,--,--,nn,--,nn,np,--,--,--,--,np,nn,np,--,np,--,np,--,np,--,np,nn,--,--
*_SCFLD363_34455,<lmxll>,--,--,--,--,ll,ll,ll,--,lm,ll,--,--,--,ll,ll,lm,lm,ll,--,lm,--,--,--,--,--,ll,--,--,ll,lm,ll,--,--,lm,lm,--,ll,--,--,--,lm,--,--,--,--,lm,ll,--,ll,ll,ll,lm,ll,--,ll,--,lm,lm,--,lm,--,lm,--,--,lm,ll,ll,--,--,--,--,ll,--,--,lm,--,--,--,lm,--,lm,--,lm,--,lm,--,--,--,ll,--
*_SCFLD363_231644,<hkxhk>,--,hk,hh,--,kk,--,--,--,--,hk,--,--,--,kk,--,--,--,kk,hh,--,--,--,--,--,--,--,hk,hk,--,hh,--,--,--,--,hh,--,--,--,--,kk,hh,hk,kk,kk,hk,hh,--,--,--,hk,hk,hh,--,hk,--,hh,--,hk,--,hk,--,--,kk,hk,hh,hk,--,--,hh,hk,hk,kk,hk,--,--,hk,--,hk,--,--,hk,--,--,--,--,hk,kk,--,--,hk
*_SCFLD363_237040,<hkxhk>,--,--,--,--,--,--,hk,--,--,hk,--,hh,--,kk,kk,--,hk,kk,hh,--,hk,hk,hk,--,--,kk,hk,hk,hk,--,--,--,--,--,hh,--,hk,hh,--,--,--,--,kk,kk,--,hh,--,hh,hk,hk,hk,hh,--,--,--,--,hh,--,hk,hk,--,--,--,--,hh,hk,kk,hh,hh,--,hk,kk,--,--,--,hk,hk,--,--,hh,hk,--,hk,kk,--,--,--,hh,kk,--
*_SCFLD363_313893,<hkxhk>,--,--,--,--,--,--,hh,--,--,hh,hk,--,--,hk,--,kk,kk,--,hk,kk,kk,--,kk,--,hk,--,--,kk,hh,--,hh,--,--,--,hk,--,--,hk,--,--,hk,--,hk,hk,--,hk,hh,--,hh,hh,hh,hk,hk,hh,hk,hk,--,--,kk,kk,--,kk,--,hh,--,hh,hk,hk,hk,hh,--,hk,kk,hh,kk,kk,--,--,kk,--,kk,--,kk,hk,--,kk,hk,hk,hk,kk
*_SCFLD363_313997,<nnxnp>,--,nn,nn,--,np,nn,nn,--,--,nn,--,--,--,np,--,np,np,np,nn,np,np,np,np,--,nn,np,np,--,nn,--,--,--,--,--,--,--,--,--,--,--,nn,nn,np,--,np,nn,nn,nn,nn,nn,nn,nn,--,nn,--,--,--,--,np,--,np,--,--,--,--,--,np,--,nn,--,np,np,--,--,--,np,np,--,--,--,np,--,np,np,np,--,--,nn,np,np
*_SCFLD379_6478,<lmxll>,--,--,ll,--,--,--,--,lm,--,--,--,ll,--,lm,--,--,ll,lm,--,ll,--,ll,ll,--,ll,--,--,--,lm,--,--,--,ll,--,--,--,lm,--,--,--,--,lm,--,lm,--,ll,lm,ll,lm,--,lm,ll,lm,lm,lm,--,--,--,ll,--,ll,--,--,--,ll,lm,ll,ll,ll,lm,ll,lm,ll,lm,--,--,--,lm,--,ll,ll,--,ll,--,--,--,--,--,lm,--
*_SCFLD379_22627,<lmxll>,--,ll,ll,lm,--,--,ll,lm,--,ll,--,--,--,ll,ll,lm,lm,--,--,lm,lm,--,--,--,--,--,lm,lm,ll,--,--,--,lm,lm,lm,--,ll,ll,--,ll,lm,--,--,ll,lm,lm,ll,lm,--,ll,--,--,ll,ll,ll,--,--,--,lm,lm,--,lm,ll,ll,lm,--,lm,--,lm,ll,lm,ll,lm,--,--,lm,lm,ll,--,--,lm,--,lm,--,--,--,ll,lm,ll,--
*_SCFLD379_22650,<lmxll>,--,lm,--,ll,--,--,lm,ll,--,lm,--,--,--,lm,lm,ll,ll,--,ll,ll,ll,--,--,--,ll,--,ll,ll,lm,--,--,--,ll,ll,ll,--,lm,lm,--,lm,ll,--,--,lm,ll,ll,lm,ll,--,lm,--,--,lm,lm,lm,--,--,--,ll,ll,--,ll,lm,lm,ll,lm,ll,--,ll,--,ll,lm,ll,--,ll,ll,ll,lm,--,--,ll,--,ll,--,--,--,lm,ll,lm,ll
*_SCFLD412_106751,<lmxll>,--,--,--,--,--,--,lm,ll,--,--,ll,ll,--,lm,--,--,ll,lm,ll,--,ll,ll,ll,--,--,lm,ll,ll,lm,ll,--,--,--,--,ll,--,--,ll,--,--,ll,--,--,lm,--,ll,lm,--,--,lm,lm,ll,--,lm,lm,ll,--,--,ll,--,--,ll,--,--,ll,--,ll,ll,ll,--,ll,lm,--,--,--,--,ll,lm,--,--,--,--,--,--,ll,--,--,ll,lm,--
*_SCFLD412_246019,<lmxll>,--,--,ll,--,--,--,lm,--,--,lm,ll,ll,--,lm,--,ll,--,lm,ll,--,ll,--,--,--,ll,--,--,ll,lm,--,lm,--,--,--,--,ll,lm,--,--,lm,ll,lm,lm,--,ll,ll,--,--,--,lm,lm,ll,lm,lm,lm,ll,ll,--,ll,ll,ll,--,lm,lm,ll,lm,--,--,--,lm,ll,lm,--,lm,--,ll,--,lm,--,ll,--,--,ll,lm,--,--,lm,--,--,--
*_SCFLD422_13340,<nnxnp>,--,nn,--,--,np,--,nn,nn,--,nn,--,--,--,--,--,--,np,np,nn,np,np,np,--,--,nn,np,np,np,nn,nn,nn,--,nn,np,nn,--,--,--,--,--,--,nn,np,np,np,--,nn,nn,--,nn,nn,--,np,nn,np,--,--,--,np,np,np,np,np,nn,nn,--,np,nn,--,--,np,np,np,--,--,np,np,--,np,--,--,--,nn,--,--,--,np,nn,np,--
*_SCFLD422_72831,<lmxll>,--,lm,ll,--,--,--,lm,--,--,lm,--,--,--,lm,--,--,lm,lm,--,--,ll,ll,ll,--,--,lm,ll,--,--,--,--,--,--,ll,--,ll,--,ll,ll,--,ll,lm,lm,lm,--,ll,lm,ll,lm,lm,lm,ll,--,lm,--,ll,--,--,--,ll,--,--,lm,lm,ll,lm,lm,ll,--,--,ll,lm,ll,--,--,ll,ll,lm,ll,--,--,--,--,lm,ll,--,lm,ll,ll,--
*_SCFLD422_72843,<lmxll>,--,lm,ll,--,--,--,lm,--,--,lm,--,--,--,lm,--,--,lm,lm,--,--,ll,ll,ll,--,--,lm,ll,--,--,--,--,--,--,ll,--,ll,--,ll,ll,--,ll,lm,lm,lm,--,ll,lm,ll,lm,lm,lm,ll,--,lm,--,ll,--,--,--,ll,--,--,lm,lm,ll,lm,lm,ll,--,--,ll,lm,ll,--,--,ll,ll,lm,ll,--,--,--,--,lm,ll,--,lm,ll,ll,--
*_SCFLD422_97985,<nnxnp>,--,--,nn,--,np,--,nn,--,np,nn,nn,--,--,--,--,np,np,--,--,np,np,--,np,--,--,--,np,np,--,--,nn,--,nn,--,nn,np,nn,nn,--,np,nn,nn,np,np,np,--,nn,--,nn,nn,--,nn,np,--,--,nn,--,--,np,np,np,np,np,nn,nn,nn,np,--,--,--,np,np,np,nn,--,np,np,--,--,--,--,--,--,np,np,--,--,nn,np,--
*_SCFLD422_102493,<nnxnp>,--,nn,--,--,--,nn,--,--,--,--,--,nn,--,np,--,--,--,np,--,np,np,np,--,--,nn,np,--,np,nn,nn,nn,--,nn,--,nn,np,nn,--,--,--,--,--,np,--,--,nn,nn,--,nn,nn,--,--,np,--,np,nn,--,--,np,np,--,np,np,--,nn,nn,np,--,nn,nn,--,np,--,--,np,np,--,--,--,--,--,--,np,np,--,--,np,--,np,--
*_SCFLD422_184898,<nnxnp>,--,nn,--,--,--,--,--,--,--,--,nn,--,--,np,np,np,np,np,nn,np,np,np,np,--,nn,np,--,np,nn,--,nn,--,nn,np,nn,--,nn,--,--,--,nn,nn,np,np,--,nn,nn,--,nn,--,--,nn,np,--,np,nn,--,--,np,np,--,np,--,nn,nn,--,np,nn,nn,--,--,np,--,--,--,--,--,--,np,nn,np,nn,--,np,--,np,--,--,np,--
*_SCFLD422_184909,<nnxnp>,--,nn,--,--,--,--,--,--,--,--,--,--,--,np,np,np,np,np,nn,np,np,np,np,--,--,np,--,np,nn,--,nn,--,nn,np,nn,--,nn,--,--,--,nn,nn,np,np,--,nn,--,--,nn,--,--,nn,np,--,np,nn,--,--,np,np,--,np,--,nn,nn,--,np,nn,nn,--,--,np,--,--,--,--,--,--,np,nn,np,nn,--,np,--,np,--,--,np,--
*_SCFLD422_184922,<nnxnp>,--,nn,--,--,--,--,--,--,--,--,--,--,--,np,np,np,np,--,nn,np,np,np,np,--,--,np,--,np,nn,--,nn,--,nn,np,nn,--,nn,--,--,--,nn,nn,np,np,--,nn,--,--,nn,--,--,nn,np,--,np,nn,--,--,np,np,--,np,--,nn,nn,--,np,nn,nn,--,--,np,--,--,--,--,--,--,np,nn,--,nn,--,np,--,--,--,--,np,--
*_SCFLD422_196874,<hkxhk>,--,kk,hk,--,hk,--,kk,hh,--,--,hk,--,--,--,hk,hh,hk,--,--,hh,hh,hh,hh,--,hk,hk,--,hk,kk,hk,kk,--,kk,--,hk,hh,--,hk,--,--,hk,kk,hk,hk,hh,--,kk,hk,kk,kk,kk,hk,hk,kk,hk,hk,--,--,hh,--,hh,hh,hk,--,hk,--,hk,hk,--,--,--,hk,--,kk,--,hh,--,hk,hh,--,--,--,hh,hk,hh,--,hk,hk,hh,--
*_SCFLD481_188299,<lmxll>,ll,ll,lm,--,--,--,ll,--,--,lm,--,--,ll,ll,--,lm,ll,--,lm,lm,lm,ll,lm,--,lm,--,--,ll,lm,ll,--,--,--,--,lm,--,ll,lm,--,--,lm,ll,--,--,lm,lm,ll,--,--,ll,ll,lm,ll,ll,ll,--,ll,--,lm,lm,--,--,ll,--,lm,--,--,--,ll,ll,--,ll,--,--,--,lm,--,ll,lm,--,--,--,lm,ll,--,--,--,--,lm,--
*_SCFLD681_134050,<nnxnp>,--,--,np,--,--,--,np,--,nn,np,np,np,nn,--,nn,nn,nn,--,--,nn,nn,--,nn,--,--,nn,--,--,--,--,np,--,np,--,np,nn,--,--,--,--,np,--,nn,--,--,np,np,--,np,np,np,--,--,--,nn,--,--,--,nn,nn,nn,nn,nn,np,np,--,--,np,np,--,nn,nn,nn,--,--,--,nn,np,nn,--,--,--,nn,nn,nn,--,nn,--,--,nn
*_SCFLD681_134191,<nnxnp>,nn,np,np,--,nn,--,--,--,--,np,np,np,--,nn,--,nn,nn,nn,--,--,--,nn,--,--,np,nn,--,--,--,np,np,--,np,nn,np,nn,np,--,--,--,--,np,--,--,--,np,np,--,np,np,--,--,nn,np,nn,--,--,--,--,--,nn,--,nn,--,np,np,nn,np,--,--,nn,nn,--,--,nn,--,nn,np,nn,--,--,--,--,nn,nn,--,nn,np,nn,--
*_SCFLD681_152931,<nnxnp>,--,--,--,--,nn,np,np,nn,--,np,--,np,--,nn,--,nn,nn,--,np,nn,nn,nn,nn,--,--,nn,nn,nn,np,--,np,--,np,nn,np,nn,np,np,--,nn,np,np,nn,nn,nn,nn,np,np,--,np,np,np,nn,--,nn,np,--,nn,--,nn,nn,--,--,--,--,np,--,np,np,np,nn,nn,--,np,--,nn,--,np,nn,--,nn,np,nn,--,--,--,nn,np,nn,--
*_SCFLD751_95721,<nnxnp>,--,--,--,--,np,--,np,--,--,--,--,nn,--,np,--,nn,np,np,nn,np,np,--,--,--,nn,np,np,np,nn,nn,nn,--,np,--,nn,np,nn,nn,--,--,nn,nn,--,np,--,nn,nn,nn,nn,nn,nn,--,np,--,--,nn,--,np,np,--,np,--,np,nn,--,nn,nn,nn,nn,nn,nn,np,np,--,--,np,np,nn,np,--,--,--,np,--,--,--,np,nn,np,--
*_SCFLD751_95745,<nnxnp>,--,--,nn,--,np,--,np,--,--,--,--,nn,--,np,--,nn,np,np,nn,np,np,--,--,--,nn,np,--,np,nn,nn,nn,--,np,--,nn,np,nn,nn,--,--,nn,nn,--,--,--,nn,nn,nn,nn,nn,nn,--,np,--,--,nn,nn,np,np,--,np,np,np,nn,--,nn,nn,nn,nn,nn,nn,np,np,--,--,np,--,nn,np,--,np,nn,np,--,--,--,np,nn,np,--
*_SCFLD751_104936,<hkxhk>,--,--,hk,--,hk,--,hk,--,--,hk,kk,--,--,--,hk,--,hk,--,--,--,hk,hk,hh,--,--,hh,--,hk,hk,--,--,--,hk,hh,kk,hk,kk,hk,hh,--,--,kk,hh,hh,hk,kk,--,kk,kk,kk,--,hk,--,hk,--,--,hk,--,hh,hh,hk,hk,hh,--,kk,hk,kk,--,--,kk,--,hh,--,--,hh,hk,--,kk,--,--,hk,--,--,hh,hk,hh,hk,--,--,hk
*_SCFLD751_104952,<hkxhk>,--,--,hk,--,hk,--,hk,--,--,hk,kk,--,--,--,hk,--,hk,--,--,--,hk,hk,hh,--,--,hh,--,hk,hk,--,--,--,hk,hh,kk,hk,kk,--,hh,--,--,kk,hh,hh,hk,kk,--,kk,kk,kk,--,hk,--,hk,--,--,hk,--,hh,hh,hk,hk,hh,--,kk,hk,kk,--,--,kk,--,hh,--,--,hh,hk,--,kk,--,--,hk,--,--,hh,hk,hh,hk,--,--,hk
*_SCFLD751_108399,<hkxhk>,--,hk,hk,--,hk,--,hk,--,--,--,kk,kk,--,hk,--,kk,hk,hk,hk,hk,hk,hk,--,--,--,hh,hk,hk,hk,kk,kk,kk,--,--,kk,--,--,--,--,--,hk,--,hh,--,hh,kk,hk,--,kk,kk,--,--,hh,hk,--,kk,--,--,hh,--,hk,hk,hh,--,--,hk,--,kk,kk,--,--,hh,--,--,--,hk,hh,kk,hh,--,--,--,hk,hh,--,--,--,--,hh,hk
*_SCFLD765_41558,<nnxnp>,--,--,nn,--,np,--,nn,np,--,nn,--,nn,np,np,--,np,--,np,nn,--,np,np,--,--,nn,np,np,--,nn,nn,nn,--,nn,--,nn,np,nn,nn,--,np,nn,nn,--,np,np,nn,nn,--,nn,nn,nn,--,np,--,--,--,--,np,--,--,np,np,np,nn,--,nn,--,nn,nn,--,np,np,np,nn,--,--,np,nn,np,nn,np,--,np,np,np,--,np,nn,np,np
*_SCFLD765_41581,<nnxnp>,np,--,nn,--,np,nn,nn,np,--,nn,--,nn,np,np,--,np,--,np,nn,--,np,np,np,--,nn,np,np,--,nn,nn,nn,nn,nn,--,nn,np,nn,nn,--,np,nn,nn,--,np,np,nn,nn,--,nn,nn,nn,nn,np,--,np,--,--,np,--,--,np,np,np,nn,--,nn,--,nn,nn,--,np,np,np,nn,--,--,np,nn,np,nn,np,--,np,np,np,--,np,nn,np,np
*_SCFLD765_65492,<lmxll>,--,--,ll,--,lm,--,lm,ll,--,lm,ll,ll,--,lm,--,--,ll,lm,ll,ll,ll,ll,ll,--,--,lm,ll,ll,lm,ll,lm,lm,--,ll,ll,ll,--,--,--,--,ll,lm,--,lm,ll,ll,lm,--,lm,lm,lm,ll,lm,lm,lm,ll,--,ll,ll,ll,--,ll,lm,lm,ll,lm,--,ll,ll,lm,ll,lm,--,lm,--,ll,ll,lm,ll,ll,ll,--,ll,--,ll,ll,lm,ll,lm,ll
*_SCFLD765_65514,<lmxll>,--,--,lm,--,ll,--,ll,lm,--,ll,lm,lm,--,ll,--,--,lm,ll,--,lm,lm,lm,lm,--,--,ll,lm,lm,ll,lm,ll,ll,--,--,lm,lm,--,--,--,--,lm,ll,--,ll,--,lm,ll,--,ll,ll,ll,lm,ll,ll,ll,lm,--,ll,lm,lm,--,lm,ll,ll,lm,ll,--,lm,lm,ll,lm,ll,--,--,--,lm,lm,ll,lm,lm,lm,--,lm,--,lm,--,ll,lm,ll,lm
*_SCFLD788_11100,<lmxll>,--,--,lm,--,ll,--,ll,lm,--,ll,--,ll,--,ll,--,lm,--,ll,lm,lm,--,lm,lm,--,--,ll,lm,--,ll,--,--,--,--,--,lm,--,--,--,lm,--,lm,--,ll,ll,--,lm,--,--,--,ll,--,lm,ll,--,ll,--,lm,--,lm,lm,lm,lm,ll,--,lm,ll,ll,--,--,--,lm,ll,lm,ll,--,--,--,--,lm,--,lm,--,lm,ll,lm,lm,ll,--,lm,--
*_SCFLD788_119741,<lmxll>,--,ll,--,--,--,--,ll,--,--,ll,--,ll,--,ll,--,lm,ll,ll,--,--,--,lm,lm,--,--,ll,lm,--,ll,--,ll,--,ll,--,lm,lm,ll,--,--,--,lm,ll,ll,--,--,lm,--,--,--,ll,ll,lm,ll,ll,--,lm,lm,--,--,lm,--,lm,ll,--,lm,ll,ll,lm,ll,--,--,ll,lm,--,--,lm,--,--,lm,lm,lm,--,lm,--,lm,--,ll,lm,--,lm
*_SCFLD788_119829,<lmxll>,--,--,lm,--,ll,--,ll,lm,--,ll,--,ll,--,ll,--,--,--,ll,--,lm,lm,--,lm,--,lm,ll,lm,ll,--,lm,--,--,--,--,lm,lm,ll,lm,--,--,lm,--,--,--,--,--,ll,lm,ll,ll,--,--,ll,--,--,lm,--,--,--,lm,lm,lm,--,--,lm,ll,ll,lm,--,--,lm,ll,--,--,lm,--,lm,ll,--,lm,lm,--,--,--,lm,--,ll,--,lm,lm
*_SCFLD788_119849,<lmxll>,--,--,lm,--,ll,--,ll,lm,--,ll,--,ll,--,ll,--,lm,--,ll,--,lm,lm,--,lm,--,lm,ll,lm,ll,--,lm,--,--,ll,--,lm,lm,ll,lm,--,--,lm,--,--,ll,--,--,ll,lm,ll,ll,--,--,ll,--,--,lm,--,--,lm,lm,lm,lm,--,ll,lm,ll,ll,lm,--,--,lm,ll,--,ll,lm,--,lm,ll,--,lm,lm,--,--,--,lm,--,ll,ll,lm,lm
*_SCFLD788_310637,<nnxnp>,--,nn,nn,--,--,--,nn,np,--,nn,--,--,np,np,np,--,np,np,nn,np,np,np,--,--,np,np,np,--,nn,nn,nn,--,nn,--,nn,np,nn,--,--,--,nn,nn,np,np,np,nn,nn,--,nn,nn,nn,nn,np,nn,np,nn,--,np,np,np,np,np,np,--,--,nn,--,nn,nn,nn,--,np,--,nn,--,--,np,np,np,--,np,--,np,np,np,--,np,nn,nn,np
*_SCFLD788_531174,<nnxnp>,--,np,nn,--,--,--,--,--,nn,np,np,--,--,nn,nn,--,--,nn,--,nn,--,nn,nn,--,nn,--,--,--,--,--,np,--,--,--,np,nn,np,np,--,--,np,np,--,--,--,np,--,--,np,np,np,np,--,np,--,--,--,--,nn,nn,--,nn,--,--,np,np,nn,--,np,--,nn,nn,nn,--,--,nn,nn,--,nn,np,nn,--,nn,nn,--,--,nn,--,np,--
*_SCFLD788_531211,<nnxnp>,nn,np,nn,--,--,np,--,--,nn,np,np,np,--,nn,nn,nn,nn,nn,--,nn,--,nn,nn,--,nn,--,--,--,np,--,np,--,--,--,np,nn,np,np,--,--,np,np,--,--,--,np,--,--,np,--,np,np,--,np,--,--,--,--,nn,nn,nn,nn,nn,--,np,np,nn,--,np,--,nn,nn,nn,--,--,nn,nn,--,nn,np,nn,--,nn,nn,--,--,nn,--,np,nn
*_SCFLD788_531230,<nnxnp>,nn,np,nn,--,--,np,--,--,nn,np,np,np,nn,nn,nn,nn,nn,nn,--,nn,--,nn,nn,--,nn,nn,--,--,np,--,np,--,--,--,np,nn,np,np,--,--,--,np,--,--,nn,np,--,--,np,--,np,np,--,np,--,--,--,--,nn,nn,nn,nn,--,--,np,np,nn,--,np,--,nn,nn,nn,np,--,nn,nn,--,nn,np,nn,--,nn,nn,--,nn,nn,--,np,nn
*_SCFLD788_531241,<nnxnp>,nn,np,nn,--,--,np,--,--,nn,np,np,np,nn,nn,nn,nn,nn,nn,--,nn,--,nn,nn,--,nn,nn,--,--,np,--,np,--,--,--,np,nn,np,np,--,--,--,np,--,--,nn,np,--,--,np,--,np,np,--,np,--,--,--,--,nn,nn,nn,nn,--,np,np,np,nn,--,np,--,nn,nn,nn,np,--,nn,nn,--,nn,np,nn,--,nn,nn,--,--,nn,--,np,nn
*_SCFLD788_542744,<nnxnp>,--,np,np,--,nn,--,--,--,--,np,--,np,--,--,nn,nn,nn,--,--,nn,--,nn,nn,--,--,nn,nn,nn,np,np,--,--,--,--,--,--,np,--,--,--,np,np,nn,nn,nn,np,--,--,--,np,np,np,--,np,nn,--,--,--,nn,--,--,--,nn,np,--,--,--,np,np,np,--,nn,--,--,--,--,nn,--,nn,--,nn,--,--,nn,nn,--,nn,--,np,--
*_SCFLD788_834690,<nnxnp>,np,--,nn,--,--,--,nn,np,--,nn,--,nn,--,np,np,np,np,np,nn,np,np,np,--,--,np,np,np,np,nn,nn,--,nn,nn,np,nn,np,nn,nn,--,np,nn,nn,--,np,--,nn,nn,nn,nn,nn,nn,--,np,--,np,nn,--,--,--,np,--,np,np,nn,nn,nn,np,nn,nn,--,np,np,np,nn,--,np,--,np,np,nn,np,--,np,--,np,--,np,--,nn,np
*_SCFLD788_1522785,<lmxll>,--,--,ll,--,--,--,--,--,--,ll,--,--,--,lm,lm,--,--,lm,--,ll,--,ll,ll,--,ll,lm,--,lm,lm,--,lm,--,lm,ll,ll,ll,--,--,--,--,--,--,--,lm,--,ll,--,--,lm,lm,lm,ll,lm,lm,lm,lm,--,ll,--,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,lm,--,lm,--,--,ll,--,--,--,--,--,ll,--,ll,--,lm,ll,--,--
*_SCFLD788_2151072,<nnxnp>,--,--,--,--,np,--,nn,--,np,nn,--,nn,--,--,np,nn,--,np,nn,np,--,np,--,--,np,--,np,np,nn,nn,--,--,nn,np,nn,np,--,--,--,--,nn,nn,np,np,--,nn,--,nn,nn,nn,nn,--,--,nn,--,np,--,np,np,np,--,np,--,nn,--,nn,--,nn,--,--,np,np,np,--,--,--,np,np,--,--,--,--,np,--,--,--,np,--,--,--
*_SCFLD788_2236704,<nnxnp>,--,--,--,--,--,--,nn,np,--,nn,--,nn,--,np,--,np,np,np,nn,--,--,--,np,--,--,np,--,--,--,nn,--,--,--,--,nn,np,np,np,--,--,nn,nn,np,np,--,nn,nn,nn,nn,nn,nn,nn,--,--,nn,--,--,--,np,--,--,--,np,nn,nn,nn,np,nn,nn,nn,np,np,--,nn,--,np,--,--,--,nn,--,--,--,np,np,np,np,--,nn,np
*_SCFLD788_2236711,<nnxnp>,--,--,--,--,--,--,nn,np,--,nn,--,nn,--,np,np,np,np,np,nn,--,--,--,np,np,--,np,np,--,--,nn,nn,--,--,--,nn,np,np,np,--,--,nn,nn,np,np,--,nn,nn,nn,nn,nn,nn,nn,--,--,nn,--,--,--,np,np,--,--,np,nn,nn,nn,np,nn,nn,nn,np,np,--,nn,--,np,--,--,--,nn,--,--,--,np,np,np,np,--,nn,np
*_SCFLD788_2236724,<nnxnp>,--,--,--,--,--,--,nn,np,--,nn,--,nn,--,np,--,np,np,np,nn,--,--,--,np,np,--,np,np,--,--,nn,nn,--,nn,--,nn,np,np,np,--,--,nn,nn,np,np,--,nn,nn,nn,nn,nn,nn,nn,--,--,nn,np,--,--,np,np,--,--,np,nn,nn,nn,np,nn,nn,nn,np,np,--,nn,--,np,np,--,--,nn,--,--,--,np,np,np,np,--,nn,np
*_SCFLD788_2236753,<nnxnp>,--,nn,nn,--,--,--,nn,np,--,nn,--,nn,np,np,--,np,np,np,nn,--,--,--,np,np,--,np,np,np,nn,nn,nn,--,nn,--,nn,np,np,np,--,--,nn,nn,np,np,--,nn,nn,nn,nn,nn,nn,nn,--,--,nn,np,--,--,np,--,--,--,np,nn,nn,nn,np,nn,nn,nn,np,np,--,nn,--,np,np,--,--,nn,--,--,--,np,np,np,np,--,nn,np
*_SCFLD788_2426723,<nnxnp>,--,nn,nn,--,np,--,--,--,--,--,nn,nn,--,np,--,np,np,np,nn,np,--,np,--,--,--,np,np,np,nn,--,--,--,nn,--,nn,--,np,np,--,np,--,nn,np,np,--,nn,nn,--,nn,nn,nn,nn,--,--,nn,np,--,np,--,--,np,np,np,nn,--,nn,--,nn,nn,nn,--,np,--,--,--,--,--,np,np,--,np,--,np,np,--,--,np,--,--,--
*_SCFLD788_2615153,<hkxhk>,--,--,hk,--,--,--,--,hh,--,--,--,--,--,hk,--,hh,hk,--,hk,hh,--,--,hh,--,hh,hh,--,--,--,hk,--,--,kk,--,hk,--,--,--,--,--,hk,kk,--,hk,hh,hk,kk,hk,kk,kk,kk,hk,hk,kk,kk,--,--,hh,hh,--,hh,hh,--,kk,--,kk,hk,hk,kk,--,hh,hk,--,--,--,hh,hh,hk,hh,--,--,--,hh,hk,hh,--,hk,hk,hk,--
*_SCFLD788_3106116,<lmxll>,lm,lm,ll,--,--,--,--,ll,--,ll,ll,--,--,lm,lm,ll,lm,lm,--,ll,ll,ll,ll,--,ll,ll,--,lm,lm,--,lm,--,--,--,--,--,--,ll,--,ll,ll,lm,lm,--,ll,--,--,--,lm,lm,lm,ll,--,--,--,--,--,--,ll,ll,--,ll,lm,lm,ll,lm,--,ll,lm,--,ll,lm,ll,--,ll,ll,--,--,--,--,--,--,ll,lm,--,--,lm,--,ll,ll
*_SCFLD788_3129703,<lmxll>,lm,lm,ll,--,lm,--,lm,--,--,ll,ll,lm,--,lm,lm,ll,lm,lm,ll,ll,ll,--,ll,--,ll,ll,ll,--,lm,ll,--,--,lm,--,--,ll,lm,ll,--,--,--,--,lm,lm,ll,ll,lm,--,lm,lm,lm,ll,lm,--,lm,lm,ll,ll,--,ll,ll,ll,--,lm,ll,--,lm,ll,lm,--,--,lm,--,lm,--,ll,ll,lm,ll,--,lm,--,--,lm,ll,--,--,ll,ll,ll
*_SCFLD788_3129737,<lmxll>,lm,--,ll,--,lm,--,--,--,--,ll,ll,lm,--,lm,lm,ll,lm,lm,ll,--,ll,--,ll,--,ll,ll,ll,--,lm,ll,--,--,lm,--,--,ll,lm,ll,--,--,--,--,lm,lm,ll,ll,lm,--,lm,lm,lm,ll,lm,--,lm,lm,--,ll,--,ll,--,ll,--,lm,--,--,--,ll,lm,--,--,lm,--,lm,--,--,ll,lm,ll,--,lm,--,--,--,ll,--,--,ll,ll,ll
*_SCFLD788_3129742,<lmxll>,lm,--,ll,--,lm,--,--,--,--,ll,ll,lm,--,lm,lm,ll,lm,lm,ll,--,ll,--,ll,--,ll,ll,ll,--,lm,ll,--,--,lm,--,--,ll,lm,ll,--,--,--,--,--,lm,ll,ll,lm,--,lm,lm,lm,ll,lm,--,lm,lm,--,ll,--,ll,--,ll,--,lm,--,--,--,ll,lm,--,--,lm,--,lm,--,--,ll,lm,ll,--,lm,--,--,--,ll,--,--,ll,ll,ll
